City,Strategy,q,Q_bc_Teammate
Dalian,CI_Radius2,0.02,0.7818632855567806
Dalian,CI_Radius2,0.03,0.7523153252480705
Dalian,CI_Radius2,0.04,0.7313855200294009
Dalian,CI_Radius2,0.05,0.6948915839764792
Dalian,CI_Radius2,0.06,0.6590959206174201
Dalian,CI_Radius2,0.07,0.6301911062109518
Dalian,CI_Radius2,0.08,0.6035281146637266
Dalian,CI_Radius2,0.09,0.5649026093348033
Dalian,CI_Radius2,0.1,0.48897464167585447
Dalian,CI_Radius2,0.11,0.3695148842337376
Dalian,CI_Radius2,0.12,0.25672546857772877
Dalian,CI_Radius2,0.13,0.1912348401323043
Dalian,CI_Radius2,0.14,0.1862734288864388
Dalian,CI_Radius2,0.15,0.16933112826166852
Dalian,CI_Radius2,0.16,0.14476295479603085
Dalian,CI_Radius2,0.17,0.1432929070194781
Dalian,CI_Radius2,0.18,0.12267548695332597
Dalian,CI_Radius2,0.19,0.11800808526277104
Dalian,CI_Radius2,0.2,0.07324513046674017
Dalian,CI_Radius2,0.21,0.07324513046674017
Dalian,CI_Radius2,0.22,0.06041896361631753
Dalian,CI_Radius2,0.23,0.04994487320837927
Dalian,CI_Radius2,0.24,0.025431826534362368
Dalian,CI_Radius2,0.25,0.02517456817346564
Dalian,CI_Radius2,0.26,0.02517456817346564
Dalian,CI_Radius2,0.27,0.024072032341051083
Dalian,CI_Radius2,0.28,0.024219037118706356
Dalian,CI_Radius2,0.29,0.023741271591326718
Dalian,CI_Radius2,0.3,0.023337008452774716
Dalian,CI_Radius2,0.31,0.023337008452774716
Dalian,CI_Radius2,0.32,0.023337008452774716
Dalian,CI_Radius2,0.33,0.023079750091877987
Dalian,CI_Radius2,0.34,0.016648291069459756
Dalian,CI_Radius2,0.35000000000000003,0.016648291069459756
Dalian,CI_Radius2,0.36,0.016648291069459756
Dalian,CI_Radius2,0.37,0.016060271958838662
Dalian,CI_Radius2,0.38,0.012752664461595002
Dalian,CI_Radius2,0.39,0.014516721793458287
Dalian,CI_Radius2,0.4,0.014516721793458287
Dalian,CI_Radius2,0.41000000000000003,0.014516721793458287
Dalian,CI_Radius2,0.42,0.014516721793458287
Dalian,CI_Radius2,0.43,0.014369717015803014
Dalian,CI_Radius2,0.44,0.012421903711870637
Dalian,CI_Radius2,0.45,0.012421903711870637
Dalian,CI_Radius2,0.46,0.0059169423006247696
Dalian,CI_Radius2,0.47000000000000003,0.0059169423006247696
Dalian,CI_Radius2,0.48,0.0059169423006247696
Dalian,CI_Radius2,0.49,0.0059169423006247696
Dalian,CI_Radius2,0.5,0.0059169423006247696
Dalian,CI_Radius2,0.51,0.005733186328555678
Dalian,CI_Radius2,0.52,0.005733186328555678
Dalian,CI_Radius2,0.53,0.005733186328555678
Dalian,CI_Radius2,0.54,0.005292171995589856
Dalian,CI_Radius2,0.55,0.005292171995589856
Dalian,CI_Radius2,0.56,0.005292171995589856
Dalian,CI_Radius2,0.5700000000000001,0.005292171995589856
Dalian,CI_Radius2,0.58,0.005181918412348401
Dalian,CI_Radius2,0.59,0.005181918412348401
Dalian,CI_Radius2,0.6,0.005181918412348401
Dalian,CI_Radius2,0.61,0.005181918412348401
Dalian,CI_Radius2,0.62,0.005145167217934583
Dalian,CI_Radius2,0.63,0.005145167217934583
Dalian,CI_Radius2,0.64,0.005145167217934583
Dalian,CI_Radius2,0.65,0.001708930540242558
Dalian,CI_Radius2,0.66,0.001708930540242558
Dalian,CI_Radius2,0.67,0.001800808526277104
Dalian,CI_Radius2,0.68,0.001800808526277104
Dalian,CI_Radius2,0.6900000000000001,0.001800808526277104
Dalian,CI_Radius2,0.7000000000000001,0.001800808526277104
Dalian,CI_Radius2,0.71,0.0011392870268283719
Dalian,CI_Radius2,0.72,0.0008269018743109151
Dalian,CI_Radius2,0.73,0.0008269018743109151
Dalian,CI_Radius2,0.74,0.0008269018743109151
Dalian,CI_Radius2,0.75,0.0008269018743109151
Dalian,CI_Radius2,0.76,0.0008269018743109151
Dalian,CI_Radius2,0.77,0.0007533994854832782
Dalian,CI_Radius2,0.78,0.0006798970966556413
Dalian,CI_Radius2,0.79,0.000496141124586549
Dalian,CI_Radius2,0.8,0.000496141124586549
Dalian,CI_Radius2,0.81,0.00020213156927600145
Dalian,CI_Radius2,0.8200000000000001,0.00020213156927600145
Dalian,CI_Radius2,0.8300000000000001,0.00020213156927600145
Dalian,CI_Radius2,0.84,0.00020213156927600145
Dalian,CI_Radius2,0.85,0.00020213156927600145
Dalian,CI_Radius2,0.86,0.00020213156927600145
Dalian,CI_Radius2,0.87,0.00020213156927600145
Dalian,CI_Radius2,0.88,0.00020213156927600145
Dalian,CI_Radius2,0.89,0.00020213156927600145
Dalian,CI_Radius2,0.9,0.00020213156927600145
Dalian,CI_Radius2,0.91,0.00020213156927600145
Dalian,CI_Radius2,0.92,0.00020213156927600145
Dalian,CI_Radius2,0.93,0.00020213156927600145
