City,Strategy,q,Q_bc_Teammate
Harbin,CABS_W3_K30_B5,0.87,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.88,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.89,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.9,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.91,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.92,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.93,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.9400000000000001,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.9500000000000001,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.96,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.97,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.98,0.0064090612473198475
Harbin,CABS_W3_K30_B5,0.99,0.0064090612473198475
Harbin,CABS_W3_K30_B5,1.0,0.0064090612473198475
Qingdao,CABS_W3_K30_B5,0.0,0.8506549589750971
Qingdao,CABS_W3_K30_B5,0.01,0.7753706635957968
Qingdao,CABS_W3_K30_B5,0.02,0.6411580538361883
Qingdao,CABS_W3_K30_B5,0.03,0.3297646466100475
Qingdao,CABS_W3_K30_B5,0.04,0.0640564272347776
Qingdao,CABS_W3_K30_B5,0.05,0.038217935799625735
Qingdao,CABS_W3_K30_B5,0.06,0.01856916654671081
Qingdao,CABS_W3_K30_B5,0.07,0.015510292212465814
Qingdao,CABS_W3_K30_B5,0.08,0.009644450842090112
Qingdao,CABS_W3_K30_B5,0.09,0.008276954080898229
Qingdao,CABS_W3_K30_B5,0.1,0.0058298546135022306
Qingdao,CABS_W3_K30_B5,0.11,0.0058298546135022306
Qingdao,CABS_W3_K30_B5,0.12,0.0058298546135022306
Qingdao,CABS_W3_K30_B5,0.13,0.0058298546135022306
Qingdao,CABS_W3_K30_B5,0.14,0.0058298546135022306
Qingdao,CABS_W3_K30_B5,0.15,0.0058298546135022306
Qingdao,CABS_W3_K30_B5,0.16,0.0058298546135022306
Qingdao,CABS_W3_K30_B5,0.17,0.0058298546135022306
Qingdao,CABS_W3_K30_B5,0.18,0.0058298546135022306
Qingdao,CABS_W3_K30_B5,0.19,0.0058298546135022306
Qingdao,CABS_W3_K30_B5,0.2,0.0058298546135022306
Qingdao,CABS_W3_K30_B5,0.21,0.0058298546135022306
