City,Strategy,q,Q_bc_Teammate
Dalian,CABS_LCC_W3_K30_B5,0.63,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.64,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.65,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.66,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.67,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.68,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.6900000000000001,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.7000000000000001,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.71,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.72,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.73,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.74,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.75,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.76,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.77,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.78,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.79,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.8,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.81,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.8200000000000001,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.8300000000000001,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.84,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.85,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.86,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.87,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.88,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.89,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.9,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.91,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.92,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.93,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.9400000000000001,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.9500000000000001,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.96,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.97,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.98,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,0.99,0.007166482910694598
Dalian,CABS_LCC_W3_K30_B5,1.0,0.007166482910694598
Dongguan,CABS_LCC_W3_K30_B5,0.0,0.8351172579675286
Dongguan,CABS_LCC_W3_K30_B5,0.01,0.7570655441972339
Dongguan,CABS_LCC_W3_K30_B5,0.02,0.5777811184606133
Dongguan,CABS_LCC_W3_K30_B5,0.03,0.37276007215874923
Dongguan,CABS_LCC_W3_K30_B5,0.04,0.217288033674083
Dongguan,CABS_LCC_W3_K30_B5,0.05,0.08250150330727601
Dongguan,CABS_LCC_W3_K30_B5,0.06,0.02880336740829826
Dongguan,CABS_LCC_W3_K30_B5,0.07,0.016716776909200242
Dongguan,CABS_LCC_W3_K30_B5,0.08,0.013349368610944077
Dongguan,CABS_LCC_W3_K30_B5,0.09,0.011996392062537584
Dongguan,CABS_LCC_W3_K30_B5,0.1,0.009079975947083584
Dongguan,CABS_LCC_W3_K30_B5,0.11,0.0079374624173181
Dongguan,CABS_LCC_W3_K30_B5,0.12,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.13,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.14,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.15,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.16,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.17,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.18,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.19,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.2,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.21,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.22,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.23,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.24,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.25,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.26,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.27,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.28,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.29,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.3,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.31,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.32,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.33,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.34,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.35000000000000003,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.36,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.37,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.38,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.39,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.4,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.41000000000000003,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.42,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.43,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.44,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.45,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.46,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.47000000000000003,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.48,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.49,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.5,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.51,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.52,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.53,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.54,0.006374022850270595
