排名,节点ID,X坐标,Y坐标,度数,介数中心性
468,10707,260355.3128,3995889.433,3,0.02811254
469,23225,272956.9424,4020607.7382,4,0.0280653
470,24708,265701.5013,4028643.9944,4,0.02804383
471,11485,263454.4663,3996292.5859,3,0.02790256
472,24095,255550.4089,4024633.9632,3,0.02787065
473,13545,270850.4147,3997872.4972,4,0.02785229
474,28823,282903.6874,4035802.074,3,0.02780491
475,24065,257041.8234,4024313.1307,3,0.02772125
476,23988,258761.5393,4023623.6989,3,0.02765725
477,22563,251447.3807,4019160.6993,4,0.02765391
478,11744,260230.7054,3996404.0116,4,0.0275582
479,17811,275273.2471,4006563.7472,4,0.02753109
480,13581,239153.6006,3997890.1238,4,0.02752304
481,25673,290811.3043,4031461.4957,4,0.02732155
482,28334,269219.4888,4034465.1381,3,0.0273118
483,11966,260287.0187,3996511.2849,3,0.02730648
484,22185,249385.0603,4018065.7362,4,0.02723534
485,20011,244430.4754,4014994.8213,4,0.02722768
486,33196,201218.1749,4059928.363,3,0.02722234
487,3619,243928.23,3984790.5759,6,0.02719951
488,33751,199452.0457,4073171.6589,4,0.02708637
489,17536,274760.5505,4005599.8348,4,0.02705355
490,22968,265158.1702,4019855.9696,4,0.02703726
491,19606,242231.0453,4014044.2583,4,0.02693597
492,19913,243522.4501,4014702.0515,4,0.02678787
493,2664,228270.3466,3978980.2359,3,0.02665823
494,2645,224857.369,3978923.8497,3,0.02661364
495,6014,234764.543,3993803.9277,4,0.02653032
496,2646,223263.4937,3976581.4216,2,0.02649157
497,24780,274153.5629,4029048.0625,4,0.02647104
498,17791,275282.1598,4006544.2439,3,0.02644357
499,4152,225222.3793,3979462.9167,3,0.02642647
500,17631,274922.7306,4005837.0829,3,0.02640825
501,2800,225376.8659,3979665.809,3,0.02639271
502,12802,262529.1099,3997181.4639,4,0.02638083
503,2377,223197.6499,3976489.2226,2,0.02637111
504,10243,259958.9674,3995661.3514,3,0.02636527
505,2313,223039.0805,3976280.135,3,0.02626929
506,23216,272949.8851,4020594.2329,4,0.02618362
507,23669,260942.053,4021928.485,4,0.02610444
508,24559,274946.8092,4027584.2091,3,0.02608294
509,10677,260288.8674,3995876.7063,4,0.0259555
510,15332,272968.4345,3999427.9214,3,0.02589458
511,23095,234556.9016,4020176.5645,4,0.02583123
512,17476,274567.9638,4005447.7307,3,0.02562126
513,24448,265492.5961,4026448.5351,3,0.02558451
514,16536,273352.0883,4002399.4766,4,0.02557212
