排名,节点ID,X坐标,Y坐标,度数,介数中心性
6829,26439,362166.7767,5106468.1325,3,0.00026402
6830,12959,319109.5519,5069366.0502,3,0.00026402
6831,7993,319522.8882,5066876.4546,3,0.00026401
6832,2787,289370.7721,5027472.6027,3,0.00026401
6833,9213,318157.2671,5067804.8928,3,0.000264
6834,558,353114.7153,4975669.1929,3,0.00026398
6835,25555,425185.3481,5092278.4754,3,0.00026397
6836,13453,331146.9735,5069538.2959,2,0.00026396
6837,718,450916.8444,4976527.8718,2,0.0002639
6838,17594,313609.3963,5071911.2365,3,0.00026389
6839,23018,312244.4779,5077727.2258,3,0.00026379
6840,1899,277852.1745,5007169.8296,3,0.00026376
6841,9727,318865.6046,5068020.6789,3,0.0002637
6842,22908,306786.5129,5077468.9278,3,0.00026361
6843,27378,561659.385,5131868.9698,3,0.0002635
6844,10747,319016.0878,5068467.3221,3,0.00026329
6845,7619,330275.922,5065555.1539,2,0.00026324
6846,17563,313576.2198,5071901.2232,3,0.00026315
6847,4015,315792.6641,5048532.8431,3,0.00026307
6848,24644,409692.9096,5085208.2155,3,0.00026305
6849,15544,313485.7605,5070692.2925,3,0.00026237
6850,7575,306948.8049,5066364.3673,3,0.00026174
6851,17234,318146.2766,5071711.3895,2,0.00026172
6852,22683,316337.9282,5077174.0201,3,0.00026153
6853,25758,314418.6805,5095584.2524,3,0.00026145
6854,4033,315346.0153,5048712.3628,4,0.00026137
6855,2909,289245.9427,5028213.6266,3,0.00026128
6856,27647,353350.7577,5144047.6299,3,0.00026102
6857,8730,319060.7476,5067522.4895,3,0.00026094
6858,24560,311539.9261,5084556.8333,3,0.00026056
6859,14694,315164.2969,5070198.007,3,0.00026016
6860,295,464581.7452,4974140.572,3,0.00026015
6861,6315,307085.0028,5063907.8521,3,0.00026013
6862,278,464581.0108,4974107.8012,3,0.0002601
6863,10923,307029.2924,5068534.9252,2,0.00025953
6864,19895,312617.1168,5073278.2705,3,0.00025948
6865,10526,318739.2931,5068378.1667,3,0.00025901
6866,4859,314332.5538,5056866.8665,2,0.00025868
6867,15156,315819.7228,5070447.913,4,0.0002581
6868,23652,313373.329,5079526.1405,3,0.00025806
6869,19317,320019.9029,5072961.1608,3,0.00025804
6870,7537,310539.645,5066325.549,3,0.00025796
6871,9185,314956.0492,5067793.0199,4,0.00025704
6872,2066,408393.4654,5008089.6135,3,0.00025699
6873,10801,319140.5619,5068493.8121,3,0.00025693
6874,19568,313489.1494,5073117.2868,3,0.00025682
6875,18768,316280.651,5072606.5757,3,0.00025658
6876,12966,316076.5011,5069368.1275,3,0.00025649
6877,12777,319060.4619,5069297.9492,3,0.00025644
6878,23434,316806.9886,5078919.8879,3,0.00025641
6879,18866,316753.6115,5072690.6902,4,0.00025614
6880,7620,330823.4954,5066408.209,2,0.00025613
6881,6659,314775.6057,5064733.9404,3,0.00025608
6882,19667,313063.7781,5073169.4422,3,0.0002554
6883,5810,315399.8953,5063054.5807,3,0.00025495
6884,365,466187.4641,4974673.6355,2,0.00025478
6885,8248,309192.5997,5067148.71,4,0.00025415
6886,9002,316358.189,5067703.3185,3,0.00025408
6887,8356,309855.8392,5067257.7785,4,0.00025395
6888,7625,330812.7748,5066415.983,2,0.00025377
6889,12465,319410.6429,5069178.587,3,0.00025353
6890,10197,329144.7894,5068233.8342,3,0.00025342
6891,20095,313079.5962,5073382.4605,3,0.00025307
6892,14468,314023.4468,5070103.0134,4,0.00025251
6893,25609,307065.6823,5093133.2753,3,0.00025211
6894,2991,288361.2354,5028942.7574,3,0.00025187
6895,12753,315436.5622,5069286.9362,3,0.00025176
6896,14200,317337.1838,5069967.7336,3,0.00025146
6897,1983,407837.4139,5007781.1102,3,0.00025138
6898,20620,312278.7932,5073620.793,4,0.00025102
6899,10205,318231.3362,5068237.865,3,0.00025026
6900,23584,312126.1757,5079317.9522,2,0.00025017
