排名,节点ID,X坐标,Y坐标,度数,接近中心性
10647,720,552539.5974,4601546.0573,3,0.02213177
10648,15727,537946.0957,4622812.5584,4,0.02213165
10649,34497,509691.6612,4680517.6181,4,0.02213131
10650,714,552859.757,4601457.4915,3,0.02212958
10651,28400,534995.6711,4633134.2901,2,0.02212631
10652,28393,534975.8027,4633133.2044,2,0.02212627
10653,12960,531464.4083,4621851.0601,3,0.0221219
10654,783,551124.6471,4602257.2132,1,0.02212071
10655,12905,531429.2734,4621827.8011,1,0.02211998
10656,12348,551756.6506,4621320.2888,1,0.02211775
10657,1115,467753.5633,4605213.0748,2,0.02211752
10658,31701,487648.6159,4643537.3209,3,0.02211702
10659,33145,494137.2632,4653538.6989,2,0.02211468
10660,5685,537369.8304,4615106.5797,3,0.02211426
10661,34404,510251.5067,4676391.5424,3,0.02211227
10662,33954,542520.8137,4665862.0161,3,0.02211131
10663,34015,509760.4361,4669363.3663,4,0.02211073
10664,33357,543205.9165,4655529.6848,3,0.02210748
10665,11919,535665.204,4621406.309,2,0.02210464
10666,35686,540996.718,4608879.6375,3,0.02210322
10667,14335,534033.8423,4622381.3838,3,0.02210311
10668,1603,540950.9204,4608824.1742,2,0.02210276
10669,30858,484296.9051,4640069.8917,2,0.02210272
10670,1601,541084.806,4609240.7416,1,0.0221023
10671,30749,473694.7104,4639834.3739,3,0.02210184
10672,5673,537370.2765,4615097.6333,3,0.0221015
10673,33374,542088.5761,4655626.3593,3,0.02209981
10674,5645,537355.3865,4615069.0775,3,0.02209721
10675,34461,516858.3768,4676870.1551,2,0.02209372
10676,5533,537356.6107,4615005.0329,3,0.0220928
10677,1114,467752.6965,4605205.6401,2,0.02209269
10678,5595,537356.4531,4615035.2756,3,0.02209192
10679,31502,485045.41,4641283.7113,2,0.02209123
10680,33993,506647.5641,4667596.5527,2,0.02208978
10681,16024,533866.8671,4622935.6038,1,0.02208435
10682,32875,535341.633,4651324.8852,4,0.02208152
10683,32839,535427.6008,4651188.656,3,0.02208136
10684,12649,534574.5778,4621685.973,3,0.02208121
10685,12602,534559.7298,4621666.5826,3,0.0220806
10686,31721,557377.9468,4643734.7543,3,0.02207903
10687,31794,557765.45,4643972.1579,2,0.02207769
10688,34217,526048.6708,4673166.2794,4,0.02207746
10689,31882,557683.1088,4644261.3595,4,0.02207666
10690,33365,542872.9722,4655558.4918,4,0.0220762
10691,31900,557589.7239,4643993.4604,1,0.02207551
10692,930,556438.24,4603208.4644,2,0.02207486
10693,33415,542907.7393,4655958.5626,2,0.02207418
10694,10847,531958.2223,4620697.7199,2,0.02207257
10695,31942,488471.9862,4644343.9004,2,0.0220723
10696,36112,531926.9175,4620657.5441,1,0.02207177
10697,34125,513460.1953,4671314.1709,3,0.02207165
10698,22825,537521.5365,4626687.3468,1,0.02207058
10699,22835,537558.2556,4626641.2521,1,0.02207055
10700,31948,488180.7267,4644066.3088,2,0.02206894
10701,34166,514350.6536,4671261.9668,2,0.02206562
10702,381,473007.5232,4596226.7617,2,0.02206558
10703,33299,487594.2935,4654998.7692,4,0.02206512
10704,171,472173.7194,4594083.2389,4,0.02206127
10705,31764,487905.7067,4643778.809,2,0.02206062
10706,13868,534203.7175,4622182.3679,4,0.02206039
10707,34122,514283.1236,4671249.094,3,0.02206016
10708,30420,522578.597,4639316.4795,2,0.02205982
10709,30373,522501.3928,4639186.2208,1,0.02205959
10710,25110,554774.8045,4628139.4233,3,0.02205894
10711,4958,537316.0505,4614674.7743,3,0.02205665
10712,34212,526079.8072,4673154.8466,3,0.02205268
10713,13927,534206.2224,4622206.2173,2,0.02205234
10714,327,477016.4397,4595629.9805,4,0.02205184
10715,24864,554790.7289,4627747.8646,1,0.02205165
10716,4647,537551.3772,4614555.1619,4,0.02205009
10717,33115,494166.139,4653493.6525,2,0.02204955
10718,3631,537369.6313,4613395.7006,3,0.02204761
10719,14353,534080.369,4622384.5254,3,0.02204471
10720,14327,534071.3061,4622377.6762,3,0.02204273
10721,14463,534101.1595,4622418.2545,3,0.02204113
10722,15607,537915.1046,4622766.7284,3,0.02204029
10723,13207,531529.6283,4621932.0524,1,0.02203842
10724,4774,537315.7371,4614608.6455,3,0.02203782
10725,487,477997.1177,4598066.9374,3,0.02203477
10726,492,477234.7321,4598087.7677,3,0.02203446
10727,21578,555256.5906,4625401.1708,2,0.02203317
10728,516,478151.8252,4598448.3791,3,0.02203218
10729,4874,537316.1802,4614641.8668,3,0.0220313
10730,22011,554992.1818,4626112.1679,2,0.0220305
10731,34120,513876.3829,4671232.0924,2,0.0220305
10732,502,477897.4601,4598333.5349,4,0.02202993
10733,10991,531984.5977,4620824.8406,4,0.02202784
10734,11027,531972.2411,4620863.789,4,0.02202784
10735,34225,535022.4515,4668498.3635,2,0.02202327
10736,32688,498654.4886,4649610.5753,2,0.02202065
10737,14949,537203.2237,4622589.987,3,0.02202042
10738,34117,513870.5816,4671230.5154,2,0.02202023
10739,34193,526097.4959,4672907.9045,3,0.02201958
10740,33369,542453.8922,4655594.7514,4,0.02201951
10741,33477,542209.2738,4656587.7028,1,0.02201453
10742,15192,537102.5223,4622658.201,4,0.02201438
10743,29605,553686.3722,4636333.5299,2,0.02201426
10744,28653,556080.0442,4633662.2896,2,0.02201274
10746,638,480819.1457,4600723.656,3,0.02201255
10747,29190,560964.0566,4635131.2419,1,0.02201255
10745,607,480989.2116,4600427.6002,3,0.02201255
10748,15274,537148.0006,4622675.3799,3,0.02201016
10749,15260,537132.0634,4622673.7427,3,0.0220097
10750,289,526149.3027,4595370.9469,2,0.02200951
10751,6728,550085.8633,4615758.1672,3,0.02200283
10752,32670,498716.378,4649601.2263,2,0.0220018
10753,31911,556553.4332,4644290.5062,4,0.02200123
10754,28956,553070.2853,4634490.2684,2,0.02200059
10755,31918,556528.5984,4644290.6194,1,0.02200017
10756,5981,549970.7523,4615377.4116,3,0.02199801
10757,3216,537529.5846,4613087.3063,3,0.02199785
10758,5943,549865.5128,4615351.3531,3,0.02199717
10759,1180,534564.2286,4605647.9188,1,0.02199679
