排名,节点ID,X坐标,Y坐标,度数,接近中心性
263,22416,386515.5428,4328956.2963,1,0.0197444
264,22606,388100.356,4330209.0185,4,0.01974384
265,21318,384978.9396,4326389.654,3,0.01974232
266,22399,388552.8404,4328929.966,4,0.01972774
267,16596,371536.9134,4319893.6322,2,0.0197263
268,16658,380918.9879,4320007.0567,2,0.01972054
269,22750,394154.3123,4331906.4151,2,0.01971831
270,15259,377920.3695,4317039.2575,3,0.01971639
271,21063,384726.4667,4326151.722,3,0.01971363
272,15993,378366.0661,4318833.0401,3,0.01971071
273,16289,379859.0144,4319533.0817,3,0.01971023
274,22646,388962.5197,4330707.4158,2,0.01970844
275,21416,384396.2689,4326497.8382,1,0.01970487
276,22711,388442.225,4331944.4697,3,0.01970295
277,21303,384377.2785,4326378.4564,2,0.01969893
278,22654,387607.1601,4330135.7429,2,0.01969887
279,16598,380706.872,4319898.8633,3,0.01969878
280,22295,386579.7465,4328606.0333,2,0.01969279
281,17872,372807.2479,4322561.5036,1,0.01968971
282,22045,387869.6862,4327607.9254,1,0.01968718
283,22613,388553.4408,4330215.7271,3,0.01968323
284,21346,391579.3298,4326411.7902,3,0.01968241
285,18597,376005.0874,4323413.0563,3,0.01967847
286,18609,376144.5781,4323419.9506,3,0.01967847
287,16149,379362.2923,4319303.4234,3,0.01967637
288,15794,375019.9157,4318210.963,2,0.0196749
289,15990,378407.6502,4318826.615,3,0.01967402
290,23177,392270.6584,4336416.1635,4,0.01967018
291,21960,386149.7904,4327771.2783,3,0.0196688
292,16546,380464.2612,4319792.4367,3,0.0196673
293,22387,388469.6089,4328869.8831,3,0.0196637
294,16952,381445.1649,4320900.7327,2,0.01966261
295,22289,388736.1215,4328591.1645,4,0.01964749
296,16041,378805.7943,4319044.033,3,0.01964677
297,22749,394666.9296,4332819.0307,3,0.01964359
298,22391,388490.6162,4328885.0473,3,0.01964057
299,22420,393965.8654,4328959.433,3,0.01963898
300,20020,380128.4753,4325060.4361,3,0.01963611
301,16334,380046.1669,4319599.5627,3,0.01963461
302,22880,388496.5226,4333821.3286,3,0.0196343
303,21449,384278.204,4326333.7039,2,0.01962751
304,22433,388533.1211,4328985.8768,3,0.01961761
305,15935,378034.7445,4318659.3994,3,0.01961515
306,22609,388293.2927,4330212.2426,3,0.01961313
307,16577,381420.8483,4319854.3818,3,0.01961272
308,21757,390999.7027,4327172.5728,3,0.01960501
309,16142,379357.8279,4319286.7301,3,0.01960175
310,34723,383937.7506,4326389.53,1,0.01959896
311,16623,373233.3563,4318912.7804,2,0.0195929
312,22353,388650.6366,4328747.6442,3,0.01958738
313,21478,384442.3953,4326601.658,2,0.01958462
314,22831,395032.7597,4333482.0617,3,0.01957876
315,16027,378678.3304,4318984.8756,3,0.01957656
316,16586,371509.6087,4319871.8425,3,0.01957402
317,22077,388668.1589,4328184.9424,4,0.0195725
318,23435,393156.6162,4338750.7702,4,0.01956724
319,22653,387455.0871,4330866.3944,3,0.01956647
320,22655,388969.089,4330799.5538,2,0.01955786
321,22667,387891.921,4331329.3146,2,0.01954417
322,19841,389496.6842,4324700.6564,2,0.01953868
323,22712,388053.3122,4331510.5412,2,0.01953387
324,22738,396325.6268,4332620.8779,3,0.01952141
325,16014,378584.9332,4318911.0087,3,0.01951599
326,22759,389423.1195,4332905.3986,3,0.0195126
327,22720,389353.4682,4332192.9968,3,0.0195119
328,16715,381152.265,4319976.1155,2,0.01951156
329,21548,391427.1567,4326725.3993,4,0.01951039
330,22324,388511.3103,4328704.4987,3,0.01950953
331,17284,375475.9728,4321855.4148,2,0.01950817
332,21763,391011.3078,4327191.6147,4,0.01950749
333,15774,375015.3758,4318153.5336,3,0.01950703
334,22589,388783.0271,4329996.94,1,0.01950614
335,21859,390467.8409,4326603.3794,1,0.01950605
336,22945,389547.3534,4334071.7836,3,0.0194995
337,22256,388525.6709,4328517.6131,3,0.0194963
338,23511,393312.4872,4339088.5158,4,0.01949176
339,16106,379166.1902,4319192.9712,3,0.01949166
340,21450,384427.3453,4326556.6234,3,0.01948749
341,21159,389479.8113,4326200.871,3,0.01948626
342,22327,388578.3028,4328707.8993,3,0.01948518
343,16935,381443.2299,4320871.7012,2,0.01947687
344,18161,386222.9893,4322895.9215,2,0.01947386
345,17477,385633.9418,4322062.292,3,0.01947279
346,22259,388620.305,4328529.3355,4,0.01947267
347,16813,381487.5892,4320338.0397,2,0.01947199
348,16148,379531.8162,4319292.4152,2,0.01947089
349,20963,389729.9106,4326070.8185,3,0.01946789
350,16037,378651.7872,4318960.1862,3,0.01946574
351,16072,378993.3808,4319112.5588,3,0.01945598
352,22950,389818.6289,4334075.3099,4,0.01945313
353,20989,391831.4186,4326102.6255,3,0.01944943
354,19113,378563.8951,4324020.7636,3,0.01944726
355,19497,378842.005,4324353.0992,2,0.01944717
356,19810,379221.8763,4324712.1756,3,0.01944707
357,19817,379212.1922,4324718.918,3,0.0194468
358,19805,387350.6559,4324711.2563,4,0.01944414
359,19793,387343.1541,4324703.4604,3,0.01944341
360,21009,391842.7889,4326119.1078,4,0.01944325
361,16287,379524.2682,4319528.2147,5,0.01944041
362,21301,389945.6237,4326377.5078,3,0.01943436
363,22837,395045.8794,4333501.3553,2,0.01943342
364,15548,364279.0523,4317469.8322,5,0.01943119
365,22284,386686.4357,4328555.0421,3,0.01942457
366,16052,378905.5903,4319067.9185,3,0.01942203
367,21289,384476.2402,4326355.5778,3,0.01941908
368,16006,373193.9704,4318842.4914,2,0.01941667
369,16290,379723.6209,4319501.9464,2,0.01941597
370,22656,388974.941,4330905.7881,3,0.01941554
371,16707,380861.875,4320094.2479,3,0.0194149
372,22676,386948.9764,4331409.778,4,0.0194114
373,16582,380393.2796,4319811.2193,3,0.01940744
375,22244,386625.508,4328495.0255,1,0.01940719
374,22104,386217.4094,4328253.236,1,0.01940719
376,16101,378727.8694,4319185.2865,3,0.01940658
377,22953,389785.1355,4334075.898,4,0.0193973
378,16038,378815.5531,4319024.8012,3,0.01939609
379,21776,385484.8718,4327227.2723,2,0.0193856
380,22918,396270.6057,4333974.3516,2,0.01937785
381,16391,380092.6241,4319658.0538,3,0.01937728
382,22517,387132.692,4329249.5828,2,0.01937555
383,21724,385335.5596,4327092.8722,2,0.01937221
384,23174,392302.5956,4336405.0129,2,0.01937148
385,15027,377937.6304,4316594.1727,4,0.01936241
386,21658,391308.6835,4326934.628,3,0.01936184
387,22628,388056.2708,4330412.1473,2,0.01936172
388,21513,384774.718,4326669.7966,2,0.01936026
389,21886,393858.8668,4327488.4949,3,0.01935354
390,23536,392401.9836,4339225.4448,3,0.01934022
391,16620,381392.08,4319939.91,2,0.01933925
392,23597,393528.5036,4339562.013,4,0.01933847
393,15262,377554.1062,4317040.8414,3,0.01933635
394,21461,384515.6159,4326548.7768,1,0.01933254
395,15773,371434.9839,4316454.8422,2,0.01933004
396,16053,378844.9813,4318982.5887,3,0.01932979
397,22812,387884.2406,4333333.3013,2,0.01932369
398,16951,381469.7757,4320938.4142,3,0.01932188
399,20616,392299.6617,4325747.0273,4,0.01932179
400,34917,386305.6091,4328773.7657,1,0.0193125
401,15856,378103.8767,4318383.4929,3,0.01930924
402,19842,389586.852,4324740.0048,3,0.01930918
403,16193,379302.2777,4319422.6288,3,0.01930695
404,18646,376281.4056,4323484.8348,3,0.01929882
405,22860,395085.0568,4333554.7099,2,0.0192981
406,23592,389993.3325,4339549.7944,4,0.01929771
407,15471,364277.4172,4317287.8107,3,0.01929686
408,15970,380005.6895,4318726.0347,3,0.01929473
409,23420,393853.9584,4338509.6379,2,0.01929018
410,22014,385843.0502,4327940.8896,1,0.01928943
411,34106,377464.8015,4313705.2423,4,0.01928513
412,22658,388975.4652,4330915.9484,3,0.01928474
413,16479,381877.5967,4319729.0344,3,0.01926936
414,22307,388850.4498,4328651.2512,1,0.01926894
415,15021,364595.0234,4316568.8508,3,0.01926681
416,23274,391258.0778,4337297.76,2,0.01926569
417,22752,395963.3322,4330825.874,1,0.01926518
418,16221,380163.605,4319446.7656,3,0.01926329
419,20005,380121.6989,4325022.2763,4,0.01926188
420,15049,375639.4878,4316625.9429,3,0.01926176
421,21957,394541.7558,4327752.8877,3,0.01926092
422,16564,381542.5751,4319828.1406,3,0.0192594
423,17251,385613.6662,4321833.4131,3,0.01925889
424,22887,388313.025,4333845.8741,2,0.01925859
425,20013,380149.8433,4325035.6005,3,0.01925811
426,22813,389753.34,4333334.8432,3,0.01925733
427,16005,372579.3431,4318888.6064,2,0.01925505
428,21421,392215.5598,4326498.3214,4,0.01924986
429,22967,396258.594,4334024.8039,2,0.0192439
430,22700,397262.6556,4331577.4714,3,0.01924214
431,20136,392731.9711,4325196.2141,3,0.019227
432,21700,391208.6318,4327024.9674,3,0.01922407
433,16730,381232.6419,4320128.4763,2,0.01922404
434,23472,393975.4657,4338995.3605,2,0.01922028
435,16579,380512.4835,4319862.5366,3,0.01922007
436,20000,392865.8146,4325011.5973,4,0.01921974
437,21258,384594.666,4326307.7166,3,0.01921294
438,16954,381454.3275,4320896.8651,2,0.01920798
439,20870,392466.5543,4325983.6564,3,0.01920578
440,16585,371674.3837,4319767.3947,2,0.01920443
441,16755,380981.2952,4320218.831,2,0.01920348
442,24567,394650.3643,4345951.6709,4,0.01919809
443,21290,384686.2687,4326244.8989,2,0.0191876
444,22857,395188.1307,4333633.6836,3,0.01917285
445,21138,392652.2917,4326192.6147,3,0.01916542
446,20404,392506.4553,4325498.1908,3,0.01916527
447,14940,371416.9971,4316436.1752,2,0.0191626
448,20128,393435.1162,4325189.0176,3,0.01915815
449,15958,378676.7737,4318709.4084,3,0.01915501
450,14436,374964.4425,4315238.7744,3,0.0191548
451,22767,389701.9063,4332977.5648,4,0.01914267
452,22728,389507.6216,4332361.2002,2,0.01914024
453,19993,392844.2982,4325008.6826,4,0.01913859
454,17360,375726.6008,4321924.2634,4,0.01913853
455,21795,391081.7703,4327278.5717,3,0.01913586
456,18167,386334.597,4322908.6388,2,0.01913201
457,16057,379135.5249,4319078.3855,3,0.0191313
458,22821,389756.4387,4333407.0837,3,0.01912876
459,23881,391253.0342,4337345.1832,2,0.01912858
460,13679,363766.2029,4313727.5517,5,0.01912704
461,22946,389027.4126,4333895.1507,1,0.01912657
462,22965,396214.0551,4334146.7256,4,0.01912057
463,20059,389660.4942,4325134.808,3,0.01911761
464,20713,392666.5678,4325849.2342,3,0.01911419
465,21286,389227.8235,4326341.8476,1,0.01911383
466,16788,381490.2348,4320318.208,2,0.01911088
467,21671,391345.1339,4326982.4753,4,0.01910787
468,16010,372527.6837,4318898.4003,2,0.01910675
469,23152,393631.5315,4335894.4069,2,0.01910326
470,20968,392846.5808,4326077.6443,3,0.01910182
471,17461,385725.6458,4322045.9305,2,0.01910117
472,20254,390183.9958,4325290.083,3,0.01910037
473,18817,390067.1959,4323660.2537,4,0.01909881
474,34104,377488.8867,4313662.3649,2,0.01909766
475,16055,379122.3979,4319071.1718,3,0.01909627
476,20714,392945.282,4325760.1093,3,0.01908849
477,20936,392992.7114,4326029.5006,3,0.01908814
478,20975,391848.316,4326090.0832,3,0.01908796
479,14889,377941.5745,4316302.1808,3,0.01908584
