u,v,euclid_dist,source
9519,24936,2629.9,vaccine
8179,9097,2858.9,vaccine
9276,14739,3877.3,vaccine
12202,14951,4478.2,vaccine
15427,24678,3076.0,vaccine
2672,3506,4117.3,vaccine
9034,13713,4511.7,vaccine
11860,24694,1735.0,vaccine
13311,14871,3096.5,vaccine
14280,16408,1751.0,vaccine
15120,18161,2745.2,vaccine
325,878,4026.6,vaccine
8916,13310,4204.9,vaccine
15520,16323,3959.4,vaccine
13135,16756,4075.9,vaccine
8939,13856,3810.0,vaccine
13325,24936,4193.3,vaccine
6288,7172,3449.1,vaccine
14702,14951,414.9,vaccine
8324,9276,4431.9,vaccine
9327,14951,4714.0,vaccine
10052,13716,4297.1,vaccine
11880,13338,1990.1,vaccine
11661,14871,2647.7,vaccine
3501,3953,4107.3,vaccine
6414,9432,4534.9,vaccine
7740,10327,3397.7,vaccine
9069,9432,4306.9,vaccine
13237,13311,3718.4,vaccine
13080,14849,4898.1,vaccine
14675,15023,3170.2,vaccine
17991,19197,2340.7,vaccine
9923,14342,4736.8,vaccine
10327,16756,4405.5,vaccine
9296,15023,4721.3,vaccine
11585,24936,2608.2,vaccine
24912,24937,2366.3,vaccine
12674,13856,3141.1,vaccine
8659,13244,3520.8,vaccine
10088,13375,2162.6,vaccine
12233,14282,4243.2,vaccine
11580,14961,3463.3,vaccine
12776,16445,4259.3,vaccine
15127,19389,3973.4,vaccine
12508,13338,2550.9,vaccine
13339,14186,3228.9,vaccine
16406,19247,4299.0,vaccine
8715,8771,3411.7,vaccine
8432,10327,3286.3,vaccine
11769,15166,3894.6,vaccine
13153,14463,2597.6,vaccine
8734,11585,2803.9,vaccine
12206,14345,2162.6,vaccine
13169,15023,1465.1,vaccine
6332,7707,4854.5,vaccine
10816,17609,4804.4,vaccine
6347,8706,3702.1,vaccine
8727,13375,3960.4,vaccine
10038,15247,3640.7,vaccine
7756,11663,4174.2,vaccine
17717,19247,2935.3,vaccine
14084,14468,4524.3,vaccine
8633,11580,3190.0,vaccine
18033,19566,1976.7,vaccine
8334,8734,3463.7,vaccine
17327,17609,1285.2,vaccine
14342,14675,1126.0,vaccine
9095,13375,4347.7,vaccine
13350,14564,2242.5,vaccine
14362,15274,3036.3,vaccine
8323,14564,4925.5,vaccine
7741,9485,4214.7,vaccine
8310,13338,4522.9,vaccine
20493,22149,2320.0,vaccine
10307,13338,2154.1,vaccine
11929,13339,2257.3,vaccine
13810,14463,3181.7,vaccine
8309,8781,3344.7,vaccine
9938,13478,2901.9,vaccine
9465,11585,1948.0,vaccine
8483,14702,4710.7,vaccine
13856,15023,1257.4,vaccine
7676,7707,837.4,vaccine
4703,4935,1483.7,vaccine
12244,13436,4602.9,vaccine
5462,5741,3957.7,vaccine
9727,11755,4562.3,vaccine
9454,13375,3790.0,vaccine
13692,14564,1518.7,vaccine
8338,13035,4793.1,vaccine
14820,15274,2912.7,vaccine
20741,22811,4543.9,vaccine
11597,11929,4384.3,vaccine
13444,15691,2257.1,vaccine
9215,9741,1335.6,vaccine
19566,20299,3787.6,vaccine
9635,11860,3837.8,vaccine
11650,12855,1184.5,vaccine
13325,13444,3912.6,vaccine
8906,8976,3879.4,vaccine
11663,13379,4683.9,vaccine
13515,16200,2541.3,vaccine
5089,5696,4596.8,vaccine
9288,13036,2674.5,vaccine
10324,13497,2405.0,vaccine
642,706,3800.2,vaccine
7441,9083,3656.7,vaccine
7553,12069,4859.6,vaccine
14871,17821,3270.0,vaccine
9987,14707,3553.9,vaccine
9252,10038,3779.2,vaccine
11755,13141,3663.3,vaccine
11499,14675,3382.7,vaccine
13366,13574,2834.1,vaccine
7683,12233,4475.9,vaccine
5911,8160,4673.5,vaccine
14260,16200,3298.5,vaccine
7676,9965,2904.8,vaccine
10126,14822,3175.3,vaccine
11773,13497,2543.4,vaccine
13379,14580,1687.0,vaccine
13175,13479,4838.7,vaccine
1086,1336,2801.7,vaccine
9243,15691,4814.8,vaccine
13802,24669,2749.8,vaccine
13482,14707,3477.7,vaccine
8916,9222,2015.2,vaccine
18944,20339,2560.1,vaccine
13306,13532,1507.6,vaccine
8766,13574,3900.7,vaccine
9635,13885,3385.1,vaccine
12069,24950,2793.8,vaccine
8939,9972,3589.6,vaccine
5683,7535,4829.9,vaccine
16692,19175,4066.3,vaccine
19294,20810,4251.2,vaccine
8352,13036,4493.6,vaccine
6469,6761,1464.8,vaccine
4228,4567,4778.0,vaccine
9327,12206,2616.1,vaccine
11906,13810,1511.0,vaccine
13298,24933,4105.7,vaccine
13077,14736,3426.8,vaccine
13454,14737,3822.7,vaccine
6259,7168,3147.5,vaccine
8059,24933,4984.8,vaccine
9097,12306,4944.7,vaccine
15802,16423,4217.7,vaccine
9288,14887,4844.8,vaccine
8676,12069,2779.6,vaccine
10324,16423,4941.6,vaccine
11661,12069,4648.7,vaccine
13242,13692,3947.6,vaccine
14078,14707,3897.9,vaccine
11556,14865,3764.6,vaccine
19721,20339,1425.1,vaccine
6808,9222,3962.5,vaccine
15123,19215,4244.5,vaccine
9923,10314,2230.5,vaccine
9296,12244,3366.7,vaccine
10327,13152,3970.2,vaccine
13004,14823,4794.3,vaccine
13859,13919,1336.2,vaccine
9303,24950,2981.4,vaccine
8659,9195,3642.2,vaccine
20289,20810,3925.0,vaccine
13366,16692,2968.4,vaccine
8653,24933,3589.6,vaccine
10207,12328,3777.0,vaccine
8913,14737,4729.5,vaccine
11773,16423,4848.3,vaccine
13491,14936,3864.4,vaccine
9621,24669,2765.7,vaccine
14280,14865,2279.4,vaccine
6341,8609,3587.0,vaccine
14841,14870,2158.1,vaccine
9059,14865,4938.7,vaccine
11785,13152,2850.7,vaccine
16381,24966,3047.3,vaccine
8916,12508,3022.2,vaccine
11459,24966,3346.6,vaccine
10816,13306,4718.8,vaccine
11725,16692,4988.8,vaccine
13135,14983,1888.7,vaccine
14585,16720,2127.1,vaccine
14961,14983,2882.6,vaccine
8160,10260,3041.6,vaccine
14564,14737,751.1,vaccine
11695,12328,2686.6,vaccine
13141,16428,3412.0,vaccine
14095,14936,4803.9,vaccine
6277,8672,4301.0,vaccine
14712,14865,4562.4,vaccine
8976,9226,326.9,vaccine
11880,12657,2163.4,vaccine
10085,14870,3916.9,vaccine
13242,16811,3063.6,vaccine
17609,24966,3731.8,vaccine
10335,24950,1909.3,vaccine
12179,24966,3690.7,vaccine
13080,13919,3477.8,vaccine
14887,16720,1739.0,vaccine
16766,19180,4965.4,vaccine
11543,13404,1416.5,vaccine
10327,14983,4961.2,vaccine
9296,14333,3494.1,vaccine
12253,12328,3503.1,vaccine
13310,24934,4041.1,vaccine
9486,13366,3858.2,vaccine
11580,14280,4219.0,vaccine
14308,15240,1550.1,vaccine
6379,8892,4072.7,vaccine
13885,19308,4874.6,vaccine
7690,9465,4775.7,vaccine
15127,17187,1935.8,vaccine
12508,12657,2156.2,vaccine
13007,14095,2618.0,vaccine
7707,10324,4607.9,vaccine
9469,15123,4182.9,vaccine
9965,10324,4089.3,vaccine
12674,24966,2990.4,vaccine
8734,9686,4624.9,vaccine
13169,14333,2054.8,vaccine
14992,17589,3099.6,vaccine
9343,14660,4164.5,vaccine
8761,11006,2401.3,vaccine
8353,11753,3397.2,vaccine
8715,14512,4552.1,vaccine
8348,9465,2477.8,vaccine
10314,13472,2841.6,vaccine
12069,13474,4276.1,vaccine
11752,15127,4697.1,vaccine
9727,14462,4219.6,vaccine
7766,11556,3657.9,vaccine
13298,13431,3844.1,vaccine
13152,14992,4748.7,vaccine
14186,14342,4616.7,vaccine
7664,8728,1478.2,vaccine
9972,14660,3518.7,vaccine
12806,15364,4453.4,vaccine
13350,13491,2264.4,vaccine
14362,14512,4714.1,vaccine
13609,15247,2664.2,vaccine
16412,17846,1206.6,vaccine
8310,12657,4022.4,vaccine
8906,12674,3048.0,vaccine
11929,12674,1753.7,vaccine
9303,13474,3781.6,vaccine
9465,9686,4798.5,vaccine
11823,15627,2932.5,vaccine
11499,11556,4163.3,vaccine
7683,8309,3178.7,vaccine
13856,14333,3170.1,vaccine
7707,13404,4719.1,vaccine
11793,11823,4766.2,vaccine
8187,13527,4456.7,vaccine
12306,14720,4102.7,vaccine
12219,17846,4240.2,vaccine
12911,17849,4953.6,vaccine
13802,15951,2895.0,vaccine
7676,13474,4900.8,vaccine
4227,4519,3349.1,vaccine
13444,14700,1008.4,vaccine
18161,20289,4621.3,vaccine
20810,22713,4662.5,vaccine
11650,11793,3465.6,vaccine
14084,16378,1869.0,vaccine
8720,13527,4115.0,vaccine
9171,13135,4621.7,vaccine
2580,2688,2985.2,vaccine
7664,11753,4510.9,vaccine
9288,12179,2722.7,vaccine
9187,13491,3148.0,vaccine
4825,5142,2969.3,vaccine
11753,14546,1978.0,vaccine
13384,14721,4711.2,vaccine
15342,17849,4500.7,vaccine
10335,13474,2773.9,vaccine
14871,15627,3192.6,vaccine
9195,9727,1838.9,vaccine
22149,22713,1054.8,vaccine
12250,13169,4597.5,vaccine
13375,18033,3791.3,vaccine
15213,16381,3026.5,vaccine
7715,9219,4885.7,vaccine
9083,13527,3619.8,vaccine
8767,13884,4906.7,vaccine
12648,13035,4810.3,vaccine
9923,13802,2628.9,vaccine
9243,14700,3911.3,vaccine
13216,14702,1023.0,vaccine
14660,18041,4104.0,vaccine
9234,10036,4111.4,vaccine
12855,13527,3366.3,vaccine
14210,19212,4591.5,vaccine
9727,24937,2472.9,vaccine
12225,16056,3576.6,vaccine
9686,14972,3802.7,vaccine
10596,13802,2327.0,vaccine
5355,5417,1829.7,vaccine
5712,7161,4919.5,vaccine
12435,14721,2046.3,vaccine
9288,14202,4082.1,vaccine
4238,4522,3088.8,vaccine
8312,10350,4543.8,vaccine
11906,24943,2289.9,vaccine
13004,13884,4797.4,vaccine
13397,13885,4666.4,vaccine
13532,14820,3185.7,vaccine
8902,13298,3349.5,vaccine
19217,20801,3479.6,vaccine
9307,12202,2874.5,vaccine
