u,v,euclid_dist,source,detour_ratio
230,232,52.313668276496145,bridge,
20489,20497,52.3934685876375,bridge,
6814,6829,52.510369588505526,bridge,
1386,1425,52.790099278531635,bridge,
18461,18677,52.89157851383458,bridge,
15290,15300,53.19975405861324,bridge,
19765,19768,53.38726221251981,bridge,
1862,1884,53.72320716378973,bridge,
15845,15859,53.843267327644725,bridge,
3491,3513,54.09828809550219,bridge,
148,156,54.37796674971457,bridge,
9804,9808,55.111119733924035,bridge,
2384,2396,55.22142132488092,bridge,
14048,21944,55.28375079281853,bridge,
5472,5519,55.38411665934902,community,
279,289,55.48288775709148,bridge,
15002,15031,55.49382284726791,community,
3481,3505,55.860500954189966,bridge,
3513,3551,56.48703387598674,bridge,
224,230,56.502920222160625,bridge,
10052,10106,56.51074323522846,bridge,
2147,2158,56.569760547741105,bridge,
528,537,56.60470162459277,bridge,
6208,6213,56.62977968706886,bridge,
2096,2113,56.80116399347163,bridge,
12450,12482,57.41050721455739,bridge,
2928,2961,57.64426260525797,bridge,
519,532,57.94577726103559,bridge,
4518,4897,58.101971797695164,community,
7173,7179,58.105376611380066,bridge,
2793,2825,58.15286372610331,bridge,
7075,7079,58.240852515245464,bridge,
2527,2536,58.334151041279014,bridge,
10340,10355,58.85846804674459,bridge,
240,272,59.217318511131126,bridge,
2303,2334,59.27528059567359,bridge,
4519,4897,59.72150905092768,community,
276,279,59.84417134777416,bridge,
14253,21304,59.86074518862175,bridge,
1004,1025,59.878186998826706,articulation,
2362,2379,60.07620040346202,bridge,
2016,2033,60.33038924841829,bridge,
2018,2033,60.43569609474147,bridge,
830,838,60.62470794383738,bridge,
14256,21301,60.75454994566199,bridge,
1052,1079,60.81819384911286,bridge,
4627,4655,60.90020407875293,bridge,
1016,1022,61.23033373806959,bridge,
289,306,61.49188455955422,bridge,
16822,16917,61.86506795798591,bridge,
282,313,61.972179899414286,bridge,
988,993,61.995872878183505,bridge,
19012,19044,62.007377291064664,bridge,
4628,4630,62.03886014562814,bridge,
87,110,62.05726352169448,bridge,
1500,1530,62.1433490263987,bridge,
12297,12343,62.25918561297836,bridge,
173,215,62.74255521771691,articulation,
10256,10269,62.99669650218811,bridge,
7549,7618,63.128842588429016,bridge,
426,444,63.61363733900149,bridge,
4662,20280,63.64658004540873,bridge,
10859,10866,63.73366640708723,bridge,
16569,16653,63.97102903963909,bridge,
5705,5746,63.98083885087167,bridge,
6484,6497,64.20977519177927,community,
7071,7082,64.40663387310167,bridge,
2105,2137,64.58736865509515,bridge,
7233,7239,64.59171935449879,bridge,
270,313,64.87102832002793,bridge,
6209,6238,64.92496522677672,bridge,
10400,10468,65.40341603535451,bridge,
528,541,65.46668846398104,bridge,
1369,1378,65.82297758841167,bridge,
186,226,65.96817399622284,bridge,
1402,1423,66.12018390354989,bridge,
594,596,66.13475702233893,bridge,
5517,20443,66.20436281560683,bridge,
21350,21360,66.21477476163786,bridge,
5394,5416,66.34534656333095,bridge,
21349,21356,66.46931137637338,bridge,
6469,6491,66.47987359731664,community,
7702,7714,66.61698422464002,bridge,
9902,9928,66.69089249353519,bridge,
1004,1030,66.70043195920383,articulation,
6223,6229,66.73126370937804,bridge,
14636,14638,66.8111013007637,bridge,
275,293,66.81788055378973,bridge,
19312,19325,67.06340320267269,articulation,
2370,2416,67.24075256815688,bridge,
364,422,67.43774059612531,bridge,
120,122,67.58120674869005,bridge,
18646,18666,67.81940155578849,bridge,
508,530,67.81941788282575,bridge,
1117,1186,67.85318204621112,bridge,
410,446,67.89073331504734,bridge,
7870,7873,68.47695254141395,bridge,
10620,10904,68.51838801077578,bridge,
10553,10594,68.62315097399923,bridge,
293,303,68.6850657266266,bridge,
2928,2970,68.7173862849184,bridge,
306,311,68.87476265300667,bridge,
7682,7702,68.97052070085483,bridge,
1407,1416,69.03413573298678,bridge,
10751,10756,69.13959923436529,bridge,
1052,1066,69.28692047545718,bridge,
8078,8154,69.41264847821817,bridge,
1226,1250,69.62173085966324,bridge,
1916,1933,70.39375866807062,bridge,
1384,1416,70.5023002878045,bridge,
157,165,70.55168444575007,bridge,
52,53,70.58606254916516,bridge,
435,446,70.69823423121834,bridge,
10390,10416,70.73348525439536,bridge,
8334,8342,70.75287710446574,bridge,
10585,10610,70.97772413249983,bridge,
831,837,71.26860358270828,bridge,
223,246,71.52353731575029,bridge,
543,558,71.53178343494608,bridge,
558,563,71.55349584609868,bridge,
10435,10870,71.68296051067291,bridge,
6287,6293,71.73113128617793,bridge,
211,250,71.76970742543769,bridge,
6239,6255,72.22375436119295,bridge,
993,1000,72.2868474951949,bridge,
2460,2467,72.5569677098536,bridge,
232,292,72.64789792509313,bridge,
19273,19295,72.9352459388098,articulation,
2326,2370,72.97413055702563,bridge,
2345,2385,73.00386569961778,bridge,
2346,2362,73.02827021095091,bridge,
196,217,73.51956596161723,bridge,
2033,2122,73.63376808842955,bridge,
11936,11978,73.71427867654758,bridge,
1004,1038,74.0343376991483,articulation,
17919,17928,74.11277775039085,community,
17829,17880,74.53835935544885,community,
15754,15808,74.60790584862706,bridge,
1350,1392,74.6080034534494,bridge,
1988,1997,74.64367684488685,bridge,
15290,15433,74.75262495692628,bridge,
161,211,74.76504268206563,bridge,
988,990,75.07984313129374,bridge,
2906,2935,75.15285820713346,bridge,
17829,17879,75.20368196716937,community,
1990,2004,75.2121995964109,bridge,
12273,12315,75.2461687387095,bridge,
5734,5773,75.25058985253477,bridge,
21332,21338,75.40239830462173,bridge,
1016,1026,75.64577616208261,community,
1003,1025,75.73710138076736,articulation,
9014,9026,75.83758607167078,community,
79,87,75.93779324520425,bridge,
21331,21334,76.41703620491984,bridge,
8762,8795,76.45724729786673,bridge,
988,992,76.72176891156447,bridge,
446,454,76.97433833625598,bridge,
481,492,76.99476701927065,bridge,
10264,10297,77.06439808777587,bridge,
5478,5519,77.2284540635082,community,
18498,18538,77.55579288028717,bridge,
16260,16299,77.7607274512964,bridge,
5279,20430,77.86802674550466,bridge,
6240,6242,78.09357556908611,articulation,
13818,14476,78.33702038835759,bridge,
2227,2257,78.48348443530534,bridge,
