u,v,euclid_dist,source,detour_ratio
2646,2655,16.661248389882406,bridge,
1911,1936,16.70856355512139,bridge,
38987,39055,16.71712708780978,bridge,
45004,45007,16.75087919364282,bridge,
1896,1899,16.883962952811792,bridge,
19829,19898,16.91445047028051,bridge,
6107,6116,16.917325413455128,bridge,
42807,42814,16.923028665063516,community,
38216,38224,16.94937207027255,bridge,
41160,41169,16.98114523096137,bridge,
21746,21783,16.990461437990955,bridge,
46696,46703,17.07110801228666,bridge,
46728,46731,17.11195320804909,bridge,
12336,12365,17.1574855403545,bridge,
38180,38185,17.283830714866767,community,
1895,1900,17.56282752509712,bridge,
7684,7697,17.608898946447372,bridge,
41024,41025,17.64606832302197,bridge,
34706,50496,17.655510246370046,bridge,
42482,42483,17.8489140199509,community,
6254,6344,17.8915373291827,bridge,
7595,7620,17.921856119271176,bridge,
34410,34411,17.946225785707714,community,
38238,38246,17.992018896292908,bridge,
37126,37496,18.008806569122257,bridge,
34079,34118,18.01302270452275,community,
41219,41242,18.01464004178375,bridge,
15864,15880,18.077665430735312,bridge,
38430,38468,18.082589323980027,bridge,
32424,32612,18.100440104711456,bridge,
41137,41142,18.11138530553241,bridge,
31417,31434,18.11203606474155,community,
30184,30202,18.24098068129352,bridge,
38238,38245,18.279801510839178,bridge,
33670,34422,18.351779092464007,community,
41405,51660,18.423294506403995,bridge,
30525,30556,18.44790692828662,bridge,
34422,50205,18.571016848898843,community,
13648,13687,18.649965696621052,bridge,
31952,32009,18.66561483049052,bridge,
5651,5676,18.702165872132653,bridge,
44702,44705,18.73856524661697,bridge,
20573,20628,18.827926258225112,bridge,
49206,49210,18.949371429295052,bridge,
49202,49206,18.950693449883644,bridge,
43698,43993,18.9706031055173,bridge,
45115,45126,19.210190093821403,bridge,
47179,47182,19.451413607759203,bridge,
657,769,19.465973144227164,bridge,
656,764,19.61406177597394,bridge,
39887,39908,19.621752725144244,bridge,
41706,41714,19.792771164464472,bridge,
30462,30799,19.907540805142165,bridge,
3951,3956,19.99704374416854,bridge,
26989,27010,20.06504879719044,bridge,
38276,38288,20.128877741457426,bridge,
38237,38246,20.1373475509257,bridge,
4713,4716,20.164933312096558,bridge,
38236,38238,20.168953964319616,bridge,
37026,37027,20.176027705453997,bridge,
50059,50075,20.184765607703355,bridge,
41406,51660,20.220175951148004,bridge,
39888,39915,20.23768468638762,bridge,
32560,32618,20.256358256286326,bridge,
50075,50087,20.258364256462,bridge,
47564,47567,20.263473003362616,bridge,
50048,50058,20.483824572582567,bridge,
50049,50059,20.503027795253967,bridge,
50087,50098,20.54094202067456,bridge,
22387,22396,20.543980594329604,bridge,
9784,9795,20.605487912541555,bridge,
50074,50086,20.718137758199987,bridge,
14275,14278,20.77123957214197,bridge,
33764,33770,20.778594935455892,bridge,
8452,8461,20.803061590121487,community,
38278,38286,20.80838920359,bridge,
42808,42813,20.812686491604026,community,
31142,31165,20.82495711388209,bridge,
41040,41046,20.82976625358751,bridge,
41096,41108,20.8687773797147,bridge,
50086,50095,20.90620908298748,bridge,
46736,46737,20.970735470760747,bridge,
33762,33764,21.046258568377777,bridge,
1029,1036,21.0843653423921,bridge,
32443,32451,21.147662170152067,bridge,
39852,39867,21.291226238681052,bridge,
24697,24739,21.448304047199606,bridge,
37076,37098,21.479850072191006,bridge,
49190,49210,22.03006085323508,bridge,
20314,48582,22.21825229060159,bridge,
18808,18815,22.313858091484338,bridge,
19875,19889,22.341737838101867,bridge,
6108,6115,22.37470113377296,bridge,
38316,38324,22.518030233351162,bridge,
3969,3975,22.519886064213793,bridge,
38246,38266,22.54513182356124,bridge,
29845,30153,22.585743914600926,bridge,
7818,7843,22.64848113863105,community,
26523,26530,22.76977201071556,bridge,
28636,49396,22.879998786956442,bridge,
14676,14792,22.998065377830716,bridge,
33762,33771,23.02443637936576,articulation,
42963,42976,23.110684879865943,community,
41709,41717,23.117087496759343,bridge,
38294,38317,23.134405032697895,community,
43378,43400,23.14703351955936,bridge,
35989,36002,23.16355871691618,bridge,
22883,22902,23.18130661212905,bridge,
18757,18793,23.22369586412547,bridge,
2679,2685,23.280671848582983,bridge,
36949,36974,23.383416844013983,bridge,
38425,38452,23.43284143570476,community,
41214,41225,23.515618623609495,bridge,
33770,33771,23.65338257456771,articulation,
33770,33775,23.7442185497962,articulation,
31899,31911,23.777163984611555,bridge,
48570,48578,23.866663388730164,bridge,
13120,13189,23.873573882074954,bridge,
49491,49504,23.911457618602956,bridge,
26113,26395,23.926389886729076,bridge,
15227,15230,23.988553649988038,bridge,
33762,33775,23.996037116930392,articulation,
1081,1310,24.00985169496008,bridge,
49492,49504,24.0429575077086,bridge,
27425,27445,24.0743005357234,bridge,
1989,1993,24.127210878408913,bridge,
18662,18706,24.250057315659273,bridge,
36891,36913,24.301909034933942,bridge,
30587,30596,24.31667348545697,bridge,
1079,1093,24.33310547987967,bridge,
41714,41718,24.523422823583818,bridge,
15142,15180,24.57308747702098,bridge,
2300,2301,24.65059915830685,bridge,
27010,27169,24.74362290693765,bridge,
41081,41088,24.772853935736496,articulation,
252,254,24.8388655318277,bridge,
38289,38300,24.90763454902662,bridge,
35966,35972,25.056018578436763,bridge,
44078,44081,25.28247449918692,bridge,
20333,20360,25.450046500803754,bridge,
5464,5491,25.582022908615524,bridge,
28721,28792,25.660334031915383,bridge,
30345,30452,26.113015638807376,bridge,
29939,29998,26.270824591172527,bridge,
46104,46105,26.29055103634446,bridge,
37906,37950,26.700564892665565,bridge,
46508,46509,26.82486646427428,bridge,
528,539,26.88366599631403,bridge,
36801,36808,26.889136212379963,bridge,
39081,39091,27.078114425322543,bridge,
7942,7975,27.13718432703166,bridge,
14276,14277,27.17351462214503,bridge,
46269,46273,27.22312452013553,bridge,
29927,29940,27.423386953016237,bridge,
37384,37413,27.4731349066483,bridge,
8372,8387,27.474081589657654,bridge,
24696,24784,27.571869571288726,bridge,
13635,13977,27.737844764716417,bridge,
50074,50084,27.741109792299753,bridge,
429,432,27.886429738032096,bridge,
18862,18866,27.911615599055683,bridge,
50058,50072,28.100495176997516,bridge,
37671,38185,28.3812310667193,community,
41105,41109,28.509963922101438,bridge,
15307,15331,28.54824816182766,community,
37467,37472,28.57034036598177,bridge,
50046,50058,28.580917287055883,bridge,
49492,49501,28.596078439982282,bridge,
50056,50074,28.797225981004637,bridge,
33619,33657,28.804028374213544,bridge,
50086,50094,28.895867562844266,bridge,
50048,50056,28.927221402715514,bridge,
18486,47964,28.985674091808907,bridge,
25905,25922,29.065645507548094,community,
24690,24697,29.159266743051404,bridge,
41596,41606,29.213402704309072,bridge,
26999,27008,29.467061952541894,bridge,
41165,41172,29.612835718242057,bridge,
23652,48762,29.689394705851196,bridge,
38305,38316,29.732094350778056,bridge,
38179,38186,30.021625344808022,community,
7683,7698,30.140103607587527,bridge,
41446,51658,30.188535826578956,bridge,
18203,18237,30.19017941014518,bridge,
49202,49210,30.230972931997908,articulation,
32285,32301,30.306010914392473,bridge,
50072,50086,30.344383474725355,bridge,
20314,48568,30.369833850960227,bridge,
23909,23952,30.476119459922042,bridge,
32860,50113,30.51807870206276,bridge,
41089,41114,30.537461095519173,bridge,
462,463,30.678261861937777,bridge,
5545,5567,30.898000028294934,bridge,
12510,12566,31.262880856577336,bridge,
15122,15126,31.562372924419503,bridge,
50084,50095,31.56269076334403,bridge,
23494,23652,31.587903884263092,bridge,
35013,35022,31.612908232655965,bridge,
18567,18655,31.62188830124204,bridge,
15414,15458,31.695166059895815,bridge,
7754,7767,31.731228775586583,community,
1268,1311,31.769303929426332,bridge,
48731,48740,31.98396452954622,bridge,
36214,36248,32.189757461475594,bridge,
41089,41097,32.22219721771284,bridge,
41137,41160,32.3420038073697,articulation,
43627,43648,32.479803603814275,bridge,
48734,48740,32.51172564969431,bridge,
7284,7308,32.58453170887218,bridge,
4466,4473,32.6003067216878,bridge,
9795,9805,32.786496694560505,bridge,
38289,38313,32.88389475212114,bridge,
1716,1727,32.933154395217606,bridge,
50523,50558,33.114003943897465,bridge,
12000,12046,33.186178314927666,bridge,
48622,48626,33.330754612873065,bridge,
48558,48574,33.34085172828728,bridge,
33796,33813,33.46390487175217,bridge,
4992,5002,33.576777026226814,bridge,
7951,8193,33.904959083294315,bridge,
14460,14508,33.95355611658777,bridge,
41097,41114,33.954196610457956,articulation,
2679,2684,33.95682698265029,bridge,
7288,7306,34.071796340744775,bridge,
