u,v,euclid_dist,source
7239,12652,3358.8,vaccine
14571,19891,3199.2,vaccine
15077,18463,2772.2,vaccine
11906,16383,4085.7,vaccine
13205,19711,4408.0,vaccine
8299,8395,2086.8,vaccine
15190,18742,3852.6,vaccine
15762,18750,4241.2,vaccine
12122,16684,2412.1,vaccine
12472,15372,4775.0,vaccine
6132,9520,4315.4,vaccine
14493,20660,3727.0,vaccine
11144,16465,3000.6,vaccine
7489,9810,3755.4,vaccine
15934,18869,1743.7,vaccine
7455,8441,1723.6,vaccine
9252,11990,1337.4,vaccine
13324,15487,1119.6,vaccine
15113,18826,2862.5,vaccine
10352,13310,3113.5,vaccine
12066,16996,4281.6,vaccine
8413,8693,643.1,vaccine
8495,14924,3063.7,vaccine
6409,6742,2643.8,vaccine
7334,9906,2115.9,vaccine
15306,18929,2925.8,vaccine
12683,15536,1507.0,vaccine
12024,12370,4189.8,vaccine
9516,15010,4231.9,vaccine
9493,13392,1700.5,vaccine
12165,12472,3107.9,vaccine
6836,10006,4809.3,vaccine
25407,25501,3437.2,vaccine
10450,13675,4948.9,vaccine
15484,28555,3222.7,vaccine
8557,9044,1571.9,vaccine
7606,11754,4726.1,vaccine
12956,20660,4863.2,vaccine
12755,15862,1825.2,vaccine
9704,28862,3766.7,vaccine
8693,12024,2441.1,vaccine
9623,15125,4309.6,vaccine
9561,13748,2317.8,vaccine
10360,13763,3341.9,vaccine
7829,28606,2367.7,vaccine
15397,28622,1905.3,vaccine
13804,18826,4062.3,vaccine
12215,12770,4542.6,vaccine
5650,6954,4683.9,vaccine
12265,20991,4810.3,vaccine
14828,15062,1521.5,vaccine
8965,12158,4006.3,vaccine
10622,14102,1798.0,vaccine
16383,16688,3115.7,vaccine
19235,21983,4905.7,vaccine
11221,14121,3086.6,vaccine
15394,16515,1393.5,vaccine
6574,7026,1172.4,vaccine
12266,15544,4938.0,vaccine
13733,18879,3017.0,vaccine
10633,11145,573.2,vaccine
12173,12923,2446.7,vaccine
12215,21094,4941.1,vaccine
8891,12198,1476.4,vaccine
15536,16996,1215.2,vaccine
8831,11110,1572.3,vaccine
10474,14281,2488.1,vaccine
12395,15766,4595.3,vaccine
7034,13171,4406.1,vaccine
19128,21014,4324.0,vaccine
7844,15296,3830.4,vaccine
7021,12158,3646.3,vaccine
14102,18988,4051.4,vaccine
14961,19004,3660.9,vaccine
12281,13063,3538.4,vaccine
11482,15667,2722.2,vaccine
9736,11170,3594.2,vaccine
19313,21244,3335.6,vaccine
15070,19261,2984.1,vaccine
14121,15014,4794.0,vaccine
12350,15865,2903.4,vaccine
13839,19174,4242.6,vaccine
10856,18086,4670.9,vaccine
10791,11237,827.7,vaccine
21267,21354,1199.0,vaccine
10821,15766,2831.7,vaccine
14739,28622,4658.7,vaccine
7230,9194,2165.9,vaccine
7881,9208,3655.2,vaccine
16434,17805,2800.5,vaccine
12468,16025,2309.2,vaccine
14325,19325,4418.9,vaccine
15026,19372,3677.3,vaccine
13171,15062,3429.3,vaccine
6665,9063,3431.9,vaccine
11142,18419,3754.8,vaccine
11690,15934,4676.5,vaccine
8184,9368,2429.0,vaccine
9827,11334,2052.7,vaccine
9920,18256,4369.6,vaccine
13385,28862,2699.0,vaccine
14351,15142,4883.7,vaccine
7119,9261,2326.9,vaccine
14539,29024,4737.5,vaccine
14125,19429,4639.6,vaccine
9340,14281,3248.7,vaccine
7301,9423,2841.0,vaccine
8019,9443,1293.0,vaccine
9227,18419,4524.2,vaccine
16674,18425,2934.4,vaccine
11990,13074,3766.3,vaccine
13262,15202,1004.7,vaccine
10252,14702,4588.4,vaccine
11881,16266,2328.9,vaccine
11061,13006,2869.5,vaccine
6913,12258,4519.7,vaccine
8346,9547,3002.5,vaccine
8407,15387,4397.8,vaccine
10024,18710,4411.1,vaccine
9235,14529,4232.1,vaccine
14571,15356,1427.4,vaccine
7239,9513,2826.0,vaccine
11167,13171,3733.0,vaccine
11734,16349,3377.9,vaccine
7570,15472,4408.3,vaccine
6870,12299,4410.1,vaccine
8346,15476,3976.7,vaccine
13526,19372,3368.2,vaccine
8297,14702,3034.7,vaccine
12122,13286,3195.1,vaccine
13320,15387,4831.1,vaccine
12652,19263,3676.8,vaccine
14493,15394,4039.6,vaccine
10359,14914,4999.5,vaccine
10336,13235,1515.6,vaccine
11144,13241,1256.4,vaccine
8471,14858,4709.7,vaccine
15296,18150,1659.4,vaccine
12808,19429,4724.0,vaccine
11199,13337,2613.3,vaccine
12066,13385,3891.3,vaccine
10352,10359,1041.4,vaccine
9513,14934,4247.8,vaccine
15387,18425,3409.9,vaccine
13732,19659,4728.0,vaccine
14847,18317,2050.9,vaccine
10653,16266,3539.3,vaccine
11245,16279,2563.6,vaccine
10616,28490,3407.8,vaccine
9516,11711,3959.8,vaccine
9493,10430,3057.7,vaccine
13030,15356,1746.6,vaccine
7627,12701,3034.8,vaccine
14934,18487,1995.8,vaccine
9513,28355,2079.3,vaccine
7601,11522,4587.6,vaccine
15356,18597,3201.6,vaccine
13568,19878,3822.6,vaccine
10551,16349,3807.3,vaccine
9702,28579,1518.8,vaccine
7606,8371,4955.9,vaccine
18971,21654,4662.0,vaccine
16146,16279,3696.9,vaccine
6979,12755,4686.9,vaccine
12956,15394,1326.8,vaccine
5922,9547,4766.3,vaccine
11441,16674,2808.0,vaccine
7834,8511,2611.5,vaccine
7887,14880,3979.2,vaccine
9623,12084,2214.2,vaccine
9669,16444,4275.5,vaccine
9561,10791,3562.9,vaccine
6652,9765,4537.6,vaccine
15397,18853,4861.0,vaccine
8557,11978,2244.1,vaccine
6596,12851,4824.6,vaccine
10622,11061,4045.6,vaccine
10732,16916,3820.0,vaccine
7189,14914,4936.2,vaccine
8861,12146,1471.5,vaccine
7732,8653,1506.7,vaccine
16287,16674,2774.4,vaccine
6607,9862,4384.0,vaccine
13733,14890,705.8,vaccine
9906,13439,4825.4,vaccine
10778,13486,2240.4,vaccine
11515,17458,4627.0,vaccine
11472,15530,3073.2,vaccine
12215,15531,1796.8,vaccine
8082,14999,3502.3,vaccine
8201,28355,4057.9,vaccine
8891,8939,1391.7,vaccine
8965,15007,2860.7,vaccine
9810,17286,4148.2,vaccine
10622,17308,3393.8,vaccine
10474,11142,3297.5,vaccine
6709,10022,4199.8,vaccine
7034,10024,2747.6,vaccine
6035,6850,2186.9,vaccine
12395,12638,4492.3,vaccine
7021,8819,3294.3,vaccine
11035,13733,1194.6,vaccine
12997,15762,2725.7,vaccine
10835,17729,3670.4,vaccine
9194,13568,2744.3,vaccine
7851,9037,2029.8,vaccine
7268,15048,4781.1,vaccine
15096,28535,3790.4,vaccine
16413,17458,2695.5,vaccine
13181,15913,3089.1,vaccine
12350,12715,2082.0,vaccine
13228,28355,4060.1,vaccine
13839,15007,1064.5,vaccine
10018,13804,2695.3,vaccine
10856,13816,1890.1,vaccine
12281,15855,4411.3,vaccine
10821,12638,1970.1,vaccine
14739,18853,2777.4,vaccine
9109,15113,3948.1,vaccine
7271,11978,4484.9,vaccine
8371,28754,3362.1,vaccine
9915,18016,4970.5,vaccine
8294,15106,3622.2,vaccine
9063,13733,2043.0,vaccine
12638,21086,4777.1,vaccine
6130,6979,4672.4,vaccine
14325,15078,1702.9,vaccine
7268,28589,4879.5,vaccine
14529,28589,3785.4,vaccine
10022,11078,874.4,vaccine
12411,15968,1877.8,vaccine
11690,12766,4200.3,vaccine
6039,10314,4961.1,vaccine
9920,14039,4312.1,vaccine
13385,18897,4767.8,vaccine
6040,7021,2231.5,vaccine
28730,28859,705.5,vaccine
14125,15113,653.5,vaccine
15968,17308,1962.0,vaccine
9340,11142,2811.4,vaccine
18849,21086,4793.8,vaccine
15164,16926,2254.7,vaccine
8097,11078,1844.6,vaccine
10252,11194,1135.5,vaccine
19891,21260,2506.1,vaccine
6913,9037,4748.7,vaccine
8407,12266,1878.1,vaccine
15913,17465,1877.2,vaccine
9235,11167,2878.0,vaccine
10024,14571,3716.5,vaccine
8395,11155,2691.0,vaccine
14802,19235,2782.2,vaccine
7301,12247,4722.4,vaccine
5506,7239,4910.5,vaccine
11194,15855,2861.6,vaccine
9492,18069,4517.0,vaccine
9415,11221,2216.6,vaccine
11734,13133,2305.1,vaccine
13526,15085,2926.5,vaccine
8346,12332,2728.1,vaccine
6870,9189,4769.2,vaccine
8297,11194,3076.3,vaccine
13400,19313,4966.0,vaccine
6796,12266,3897.4,vaccine
10359,11444,1084.0,vaccine
10390,15913,2647.3,vaccine
7571,9361,2956.1,vaccine
16025,18251,4180.1,vaccine
8471,11271,1784.0,vaccine
12808,15113,1123.3,vaccine
6459,9240,4085.9,vaccine
11237,16072,2484.0,vaccine
9513,11482,4697.9,vaccine
9547,18477,4899.6,vaccine
13732,15296,1567.6,vaccine
6937,9415,2520.4,vaccine
15342,18411,4019.6,vaccine
10653,13057,2831.7,vaccine
11245,13063,1395.2,vaccine
12213,16319,3379.9,vaccine
13534,19565,3488.6,vaccine
10616,18769,4400.0,vaccine
11199,16264,4369.3,vaccine
7627,9533,1756.7,vaccine
7601,8195,2380.4,vaccine
12952,15331,1342.2,vaccine
13568,15342,2215.0,vaccine
15306,18485,3910.6,vaccine
11438,16413,2892.4,vaccine
10551,13133,2835.0,vaccine
9702,18832,4652.0,vaccine
10430,16319,3041.6,vaccine
6979,9629,3763.5,vaccine
11441,13280,3787.2,vaccine
12262,15380,2480.9,vaccine
12851,15383,4231.7,vaccine
9704,14909,4106.1,vaccine
10713,16515,3005.8,vaccine
9669,13228,1613.7,vaccine
11267,16648,2822.9,vaccine
7829,14847,3573.5,vaccine
13057,15501,2596.3,vaccine
6596,9736,3656.2,vaccine
18670,21608,3243.4,vaccine
7189,11444,4611.1,vaccine
7834,11448,2100.1,vaccine
8950,14930,4915.7,vaccine
4898,5272,4034.3,vaccine
12430,19565,4949.7,vaccine
13133,19569,4757.5,vaccine
11515,13534,930.3,vaccine
11472,12373,4799.8,vaccine
9261,28396,1751.7,vaccine
8082,11624,4424.5,vaccine
15142,18690,3967.7,vaccine
13286,19936,3778.7,vaccine
6709,6871,3785.3,vaccine
14255,18485,4501.8,vaccine
12332,12489,2718.0,vaccine
10835,13707,1455.3,vaccine
9194,10633,927.4,vaccine
7268,11759,2920.4,vaccine
15096,18779,2227.2,vaccine
6709,12753,4706.1,vaccine
6688,6937,4952.3,vaccine
7844,15026,3703.5,vaccine
10018,10835,2912.9,vaccine
7271,8495,2056.8,vaccine
8294,12066,2919.8,vaccine
15772,16434,1449.5,vaccine
9194,16434,3722.1,vaccine
9063,10782,1188.0,vaccine
6792,12947,4458.2,vaccine
14529,18844,2931.2,vaccine
7229,11944,4634.2,vaccine
8257,28623,2191.8,vaccine
12411,12822,1400.5,vaccine
12465,21071,4864.5,vaccine
7587,14930,4252.8,vaccine
9357,12165,4130.0,vaccine
9373,16721,3615.9,vaccine
9920,11035,2892.1,vaccine
13385,14909,3437.9,vaccine
8180,12135,2658.1,vaccine
15701,16673,1697.3,vaccine
14325,18890,4991.7,vaccine
11078,11153,1359.5,vaccine
11142,17440,3422.6,vaccine
9386,13414,2891.6,vaccine
11120,15520,2600.1,vaccine
8400,12209,4649.0,vaccine
7561,14970,3964.4,vaccine
15907,17240,4771.5,vaccine
9305,17240,4837.0,vaccine
12719,15796,2605.7,vaccine
5466,6836,4186.7,vaccine
12701,14930,2075.5,vaccine
14771,19044,3287.7,vaccine
9528,13707,2596.8,vaccine
11978,15708,3111.3,vaccine
8407,9109,4573.7,vaccine
9464,17637,4372.0,vaccine
10024,11179,3453.9,vaccine
8441,13534,2619.0,vaccine
14802,15048,1760.2,vaccine
12158,15898,1856.9,vaccine
11194,12696,3461.1,vaccine
12664,15907,2730.0,vaccine
9492,13799,1912.5,vaccine
11155,15796,4385.6,vaccine
14909,15099,1939.3,vaccine
7570,9227,1673.0,vaccine
7599,15099,4078.7,vaccine
14930,28730,4101.3,vaccine
7688,28730,4900.2,vaccine
9397,17999,4568.8,vaccine
12822,16059,1795.9,vaccine
12915,28564,3389.5,vaccine
13400,15077,4758.3,vaccine
13491,28579,3342.5,vaccine
10390,12753,1065.7,vaccine
8607,13985,2870.0,vaccine
13769,29088,4655.0,vaccine
14858,15182,3686.5,vaccine
19263,21223,3203.3,vaccine
12770,28730,2623.4,vaccine
15472,17286,4812.1,vaccine
8621,11127,1245.1,vaccine
9547,14351,3510.4,vaccine
11198,16059,2748.2,vaccine
10336,12851,1707.2,vaccine
13799,19128,3125.7,vaccine
4472,4905,3722.7,vaccine
13534,15232,3270.6,vaccine
6871,9386,4905.0,vaccine
8993,17675,4552.7,vaccine
10616,14771,3624.8,vaccine
19182,21259,2019.4,vaccine
7043,12262,3891.3,vaccine
14970,17440,1807.8,vaccine
7692,11153,2392.6,vaccine
8780,14539,4147.3,vaccine
9765,10018,3259.4,vaccine
11438,13205,4088.3,vaccine
10653,15842,3692.8,vaccine
12198,19128,4712.6,vaccine
9702,14833,2659.6,vaccine
8819,11205,2399.1,vaccine
10430,13086,1793.5,vaccine
14039,19403,4302.1,vaccine
13985,17675,2249.5,vaccine
14934,17729,4501.5,vaccine
12310,19306,4886.3,vaccine
9044,11438,4026.7,vaccine
9704,11441,3556.3,vaccine
10713,13262,1833.3,vaccine
6702,9340,3026.9,vaccine
15050,18192,1968.6,vaccine
15484,18222,1580.6,vaccine
8939,14890,2626.9,vaccine
13130,19447,3759.1,vaccine
12317,15106,2650.6,vaccine
6640,12366,4740.6,vaccine
1770,2033,2194.8,vaccine
9953,16059,3257.2,vaccine
10817,16065,3725.0,vaccine
12262,19403,4171.0,vaccine
15667,18463,4294.2,vaccine
7189,8016,4644.6,vaccine
8950,11472,1076.6,vaccine
9044,18463,4964.6,vaccine
14281,19711,4684.6,vaccine
13133,15277,4024.3,vaccine
15007,18344,4365.8,vaccine
11112,16287,3144.9,vaccine
11624,16308,3020.8,vaccine
12370,19496,4021.8,vaccine
13057,19511,3884.3,vaccine
11612,15182,1650.8,vaccine
19511,29089,3387.1,vaccine
8201,14555,3487.3,vaccine
9810,10458,442.6,vaccine
13286,15372,3392.5,vaccine
7892,11612,4470.8,vaccine
13235,19891,3945.9,vaccine
6705,12652,4334.7,vaccine
10990,16383,3526.2,vaccine
7320,14771,4531.5,vaccine
9208,18826,4878.9,vaccine
7904,8400,4188.2,vaccine
13241,15411,4306.3,vaccine
6709,9623,2989.9,vaccine
11944,12265,1706.3,vaccine
15062,18750,2855.8,vaccine
7844,11754,4248.5,vaccine
10153,13268,4728.1,vaccine
10008,16465,3224.4,vaccine
9915,10817,4841.6,vaccine
6792,9810,3050.4,vaccine
7229,8448,2358.8,vaccine
11152,12317,1737.0,vaccine
7587,11472,4022.8,vaccine
9373,13310,2078.3,vaccine
10018,13320,3047.3,vaccine
11127,16996,4001.4,vaccine
7339,8693,2837.1,vaccine
8294,14926,4972.2,vaccine
12084,12423,404.2,vaccine
12146,19511,4447.5,vaccine
10314,13491,2406.3,vaccine
11142,13526,1981.2,vaccine
9386,10474,737.5,vaccine
11970,15536,1735.2,vaccine
11120,12370,944.2,vaccine
9357,15014,2545.4,vaccine
7561,11615,3896.1,vaccine
8448,15010,3039.8,vaccine
14771,14961,432.7,vaccine
7339,14961,4463.9,vaccine
11190,12472,722.3,vaccine
11978,12479,363.0,vaccine
11205,19711,4555.7,vaccine
7688,11906,3027.4,vaccine
9464,13675,2184.2,vaccine
8441,10622,3792.5,vaccine
10232,13692,3046.4,vaccine
15331,28563,3136.5,vaccine
8400,15062,3733.9,vaccine
13675,18750,4600.8,vaccine
6904,11754,3774.6,vaccine
7596,15053,4115.8,vaccine
12664,12736,1475.0,vaccine
12701,18670,4491.8,vaccine
9492,10821,2666.9,vaccine
9528,16515,3810.6,vaccine
10404,13839,1721.7,vaccine
11190,19897,4995.9,vaccine
11155,12664,3247.4,vaccine
8729,28862,3453.3,vaccine
14924,16383,2049.3,vaccine
15325,16413,3704.6,vaccine
11448,15487,2962.6,vaccine
12822,12923,1133.6,vaccine
14901,28622,4654.1,vaccine
7567,15092,4558.2,vaccine
12915,18826,3749.9,vaccine
7596,28622,4181.3,vaccine
9737,16996,3640.6,vaccine
16095,16721,1455.8,vaccine
5900,9906,4903.6,vaccine
13769,18933,3104.3,vaccine
14900,16515,3865.6,vaccine
11334,15544,2077.3,vaccine
13692,28862,2866.7,vaccine
16349,17363,2185.2,vaccine
9547,11145,1422.3,vaccine
19174,21094,4245.1,vaccine
11198,12923,896.6,vaccine
14999,19174,2840.6,vaccine
7697,12198,3575.1,vaccine
14965,16996,1866.6,vaccine
8471,11112,1429.8,vaccine
13707,19004,3227.5,vaccine
6932,12160,4692.0,vaccine
12258,14926,2362.1,vaccine
8993,13692,3576.0,vaccine
10616,11199,2031.2,vaccine
7235,28563,4132.6,vaccine
7120,15062,4874.0,vaccine
7043,9063,3342.0,vaccine
16279,17637,3182.2,vaccine
8780,11170,1670.9,vaccine
13084,28396,3501.3,vaccine
10653,12683,2628.1,vaccine
12947,19174,3566.1,vaccine
9789,18086,4177.5,vaccine
9702,11237,3619.2,vaccine
13268,28622,529.7,vaccine
6701,9194,3391.4,vaccine
14039,15096,803.4,vaccine
15476,17805,1788.6,vaccine
10934,12808,3281.4,vaccine
12359,28563,3730.1,vaccine
12310,15062,4229.6,vaccine
9189,14121,3085.5,vaccine
10794,15934,3462.7,vaccine
9765,12736,4182.5,vaccine
7223,9368,2410.6,vaccine
7249,15202,4597.0,vaccine
6716,12122,4824.7,vaccine
9037,18256,4792.6,vaccine
7884,13952,3255.6,vaccine
13130,15142,1016.1,vaccine
6640,9261,4527.8,vaccine
9953,12923,1391.4,vaccine
10817,12947,2523.6,vaccine
18750,21112,3436.6,vaccine
6832,12198,4664.4,vaccine
12262,15096,1590.5,vaccine
8195,14281,3926.8,vaccine
10713,16035,4570.2,vaccine
12479,19004,4244.9,vaccine
7223,15314,4687.7,vaccine
8939,18425,4729.9,vaccine
11112,13074,3538.5,vaccine
11624,13084,1409.1,vaccine
12370,15202,1499.9,vaccine
13057,15203,1670.8,vaccine
11612,12122,1960.9,vaccine
9261,14702,2446.8,vaccine
8038,14529,3223.7,vaccine
7892,8257,2099.4,vaccine
4898,5058,3640.6,vaccine
13235,15356,1430.2,vaccine
6705,9513,3971.0,vaccine
6030,6580,4292.3,vaccine
12430,19182,3653.1,vaccine
8359,14819,3055.6,vaccine
15142,17999,2332.9,vaccine
7320,11199,4323.8,vaccine
9208,14828,4680.2,vaccine
12696,19372,4647.6,vaccine
6147,6688,1927.1,vaccine
13286,19378,3535.0,vaccine
13272,17637,3701.0,vaccine
10153,10288,3535.7,vaccine
10288,15939,3771.6,vaccine
12460,15387,3693.4,vaccine
11759,12261,4647.5,vaccine
11930,19263,4736.5,vaccine
8371,11423,1997.7,vaccine
10008,13241,1367.6,vaccine
15865,15898,2049.8,vaccine
6850,12411,4034.0,vaccine
13414,18086,2817.0,vaccine
14702,18150,2006.9,vaccine
4945,5213,2877.9,vaccine
12550,19443,4971.2,vaccine
8693,18487,4657.5,vaccine
9443,16035,3558.8,vaccine
11127,13385,3251.4,vaccine
9373,10359,691.0,vaccine
14890,18425,2305.0,vaccine
15232,18443,2780.2,vaccine
15202,15939,735.4,vaccine
5186,5281,1391.1,vaccine
12146,15203,4645.5,vaccine
13337,18317,3591.0,vaccine
10384,16279,3110.1,vaccine
15380,18718,2243.0,vaccine
8448,11711,1582.4,vaccine
7561,8294,2480.7,vaccine
10160,13439,4916.4,vaccine
9305,10450,3524.4,vaccine
14833,18597,3898.2,vaccine
7339,11528,4548.5,vaccine
11205,15314,3469.0,vaccine
7688,8430,4219.4,vaccine
9520,16349,4905.6,vaccine
10232,10713,1343.3,vaccine
8400,11881,2465.7,vaccine
6904,8371,1990.7,vaccine
7596,11870,3855.0,vaccine
15320,16279,2383.3,vaccine
12178,15394,2417.2,vaccine
13486,18718,3889.6,vaccine
10404,10929,1312.2,vaccine
9528,13262,2912.8,vaccine
10531,16674,3474.4,vaccine
7599,8557,2635.1,vaccine
9397,10794,1066.4,vaccine
11448,12359,941.9,vaccine
12915,14828,1947.3,vaccine
14901,18853,2689.7,vaccine
7567,11978,4834.9,vaccine
9737,13385,1605.5,vaccine
12158,15484,2092.0,vaccine
7881,14938,4025.5,vaccine
10404,16926,3875.0,vaccine
9629,16916,3776.2,vaccine
13769,14921,2873.0,vaccine
11448,19496,4666.8,vaccine
10782,12411,2818.0,vaccine
12822,15666,4953.3,vaccine
13692,18897,4866.5,vaccine
12770,14890,2700.3,vaccine
9642,13486,1983.5,vaccine
18251,19447,2452.3,vaccine
11225,15531,2684.6,vaccine
7119,14999,4821.8,vaccine
14999,15007,3365.3,vaccine
7697,8939,3741.8,vaccine
11711,19878,4727.6,vaccine
11528,12638,1137.3,vaccine
5769,6868,3351.8,vaccine
13707,14953,2451.7,vaccine
9862,13733,3494.6,vaccine
8993,10713,4336.3,vaccine
18487,19690,1208.4,vaccine
10782,19690,4865.4,vaccine
8019,15078,3589.5,vaccine
7120,11881,3598.1,vaccine
8184,28589,3363.3,vaccine
8900,13647,3522.0,vaccine
16319,19496,1875.9,vaccine
14248,28535,3883.5,vaccine
7119,28535,3278.8,vaccine
14999,28555,3416.2,vaccine
13084,18742,3200.7,vaccine
19447,20177,4440.5,vaccine
12947,15007,2833.6,vaccine
8016,10794,2553.8,vaccine
9789,13816,1918.7,vaccine
16673,19878,3517.5,vaccine
11423,15855,3888.7,vaccine
15085,28859,4296.4,vaccine
13268,18853,4762.1,vaccine
6715,11978,4321.4,vaccine
12322,12915,3862.1,vaccine
13205,28589,1769.6,vaccine
12359,18824,4549.2,vaccine
6712,28589,3542.2,vaccine
9189,11078,3937.8,vaccine
9240,16926,4086.2,vaccine
10794,12766,2564.5,vaccine
7249,12152,4090.9,vaccine
6716,8693,2580.1,vaccine
7884,10934,4593.5,vaccine
6832,8939,2913.8,vaccine
8195,11142,2912.8,vaccine
9044,11144,3937.1,vaccine
18657,21089,2812.4,vaccine
10713,12915,1586.5,vaccine
12479,14953,1581.9,vaccine
7223,12178,3244.5,vaccine
14419,16926,4841.9,vaccine
12423,18976,4713.7,vaccine
9368,17744,4578.6,vaccine
9261,11194,2609.3,vaccine
7334,12266,2940.9,vaccine
8038,11167,1960.4,vaccine
13280,19235,4454.2,vaccine
12430,15010,1874.9,vaccine
12024,15007,2269.9,vaccine
8511,13816,4621.4,vaccine
10263,15855,2653.6,vaccine
6897,9240,2709.3,vaccine
15898,18075,1881.1,vaccine
9261,18075,4368.4,vaccine
8359,11221,2830.6,vaccine
9208,11225,1772.0,vaccine
12753,28606,800.3,vaccine
12696,15085,1154.3,vaccine
6836,12322,4945.5,vaccine
13286,15092,4014.3,vaccine
15092,17785,1825.7,vaccine
13272,13675,3299.0,vaccine
11179,15975,4613.6,vaccine
10288,12770,2641.5,vaccine
12489,19313,4877.0,vaccine
11930,15053,2617.4,vaccine
9460,18411,4699.2,vaccine
8430,14102,4621.0,vaccine
7606,14039,4287.8,vaccine
10008,10252,2516.4,vaccine
6850,9361,4229.7,vaccine
15203,18251,1768.1,vaccine
8257,11304,1855.8,vaccine
12135,15113,4788.2,vaccine
21623,21719,1624.5,vaccine
8693,14493,2801.3,vaccine
10360,16072,2616.2,vaccine
9443,12915,1641.6,vaccine
11153,16095,2675.0,vaccine
6497,6574,1561.1,vaccine
7585,14255,3946.4,vaccine
12766,15296,1884.3,vaccine
13392,15306,1434.5,vaccine
5564,6514,4040.2,vaccine
12146,12158,3423.9,vaccine
14828,18411,3995.0,vaccine
13337,14102,3098.1,vaccine
11221,16319,2737.0,vaccine
10384,13063,2600.5,vaccine
10295,16264,3010.7,vaccine
16059,21244,4459.4,vaccine
7339,8201,4087.7,vaccine
12715,15342,1282.5,vaccine
11205,12178,3760.5,vaccine
7747,11225,3218.5,vaccine
9520,13133,4032.1,vaccine
17999,18988,2547.9,vaccine
6611,12332,4775.0,vaccine
7662,14807,4718.7,vaccine
13748,17785,2258.6,vaccine
12247,19325,4708.3,vaccine
13486,14673,3112.6,vaccine
10531,13280,2995.6,vaccine
9528,10263,2834.6,vaccine
11190,12258,4194.0,vaccine
7567,8495,2452.8,vaccine
9824,16095,4930.4,vaccine
9737,10404,2484.3,vaccine
11304,12332,2249.9,vaccine
12158,12350,371.3,vaccine
7881,11515,3542.1,vaccine
15501,16025,4754.5,vaccine
10404,13337,2033.8,vaccine
8720,10352,1488.1,vaccine
18222,19325,2374.2,vaccine
6025,9423,4538.1,vaccine
7771,14930,3828.6,vaccine
7000,11448,3616.8,vaccine
13952,18419,2695.5,vaccine
6665,11444,4451.2,vaccine
12261,12460,1416.6,vaccine
11448,15202,1736.4,vaccine
12299,19569,4923.8,vaccine
13692,14909,3145.4,vaccine
7235,8346,1734.4,vaccine
9102,16264,4415.9,vaccine
9642,10548,815.5,vaccine
8978,10531,975.0,vaccine
11225,12395,3628.5,vaccine
15014,16095,1040.0,vaccine
9533,13414,2888.7,vaccine
13074,18485,3461.8,vaccine
9862,10782,2462.1,vaccine
9943,16434,3529.2,vaccine
10782,15306,4703.3,vaccine
7120,8413,3845.0,vaccine
8097,16319,4522.4,vaccine
15580,16341,2589.8,vaccine
8900,10639,3372.9,vaccine
8978,16341,4803.9,vaccine
6053,9642,4546.5,vaccine
13084,14702,2854.2,vaccine
14965,16266,1552.5,vaccine
12366,20920,4805.6,vaccine
11528,15387,2003.1,vaccine
9235,16648,4184.4,vaccine
9789,10856,2210.3,vaccine
11423,12696,4899.3,vaccine
15085,18890,4208.9,vaccine
13268,14858,4800.1,vaccine
6715,8495,2422.7,vaccine
15077,16434,1556.0,vaccine
21505,23466,4053.2,vaccine
12359,14819,4493.6,vaccine
13205,18844,4681.7,vaccine
10069,17240,4073.0,vaccine
9240,13337,2075.0,vaccine
10929,15472,2728.9,vaccine
7249,8780,2762.1,vaccine
15762,16743,657.5,vaccine
16465,16916,4442.0,vaccine
6132,8621,3976.8,vaccine
6701,8640,4463.2,vaccine
15048,16673,4738.5,vaccine
13086,18890,3386.6,vaccine
10006,17440,3937.9,vaccine
8299,13414,3085.0,vaccine
14501,14999,1103.5,vaccine
15113,17240,2561.9,vaccine
12423,14934,3160.1,vaccine
9368,13732,3744.1,vaccine
17342,19659,1988.7,vaccine
11110,15708,3877.0,vaccine
6832,11870,4674.0,vaccine
7455,13534,3429.0,vaccine
12736,28450,3877.4,vaccine
13324,28490,2937.7,vaccine
13280,15048,918.7,vaccine
10263,12696,1638.4,vaccine
8413,13799,3177.9,vaccine
13568,28730,2568.0,vaccine
6836,9227,3032.0,vaccine
6315,6334,3233.9,vaccine
12753,18849,3403.7,vaccine
11179,12851,2239.3,vaccine
12683,28579,1738.1,vaccine
12489,15077,4312.9,vaccine
9460,14248,2997.9,vaccine
8430,11061,1735.2,vaccine
7606,11035,4143.7,vaccine
10150,12755,4574.6,vaccine
6897,12146,4279.8,vaccine
8359,14000,2883.2,vaccine
12165,18890,3821.3,vaccine
8693,11153,3014.8,vaccine
18973,21230,1561.8,vaccine
11153,12956,941.1,vaccine
12460,15106,2654.7,vaccine
8557,14351,3981.4,vaccine
7585,11127,4458.7,vaccine
14921,17286,1921.8,vaccine
11221,13086,765.4,vaccine
10458,15753,4115.2,vaccine
12081,12146,371.3,vaccine
12135,18973,3847.6,vaccine
8588,11190,3431.8,vaccine
15394,15580,1779.4,vaccine
12266,15048,3136.9,vaccine
6954,12265,4001.8,vaccine
14890,17458,4691.7,vaccine
15939,21230,4977.4,vaccine
10778,15907,4671.0,vaccine
12766,19211,3633.0,vaccine
10474,13205,1395.8,vaccine
9520,10022,4847.7,vaccine
9576,15842,4520.0,vaccine
6611,9235,3257.7,vaccine
14961,18016,1923.1,vaccine
12997,19403,3784.3,vaccine
12247,15078,4484.6,vaccine
11482,15077,4393.8,vaccine
