u,v,euclid_dist,source
11456,12105,4018.8,vaccine
8666,10528,1734.1,vaccine
10286,12802,3911.3,vaccine
7147,11399,2001.5,vaccine
7570,11433,2901.8,vaccine
8642,13694,4581.7,vaccine
26124,28590,3693.6,vaccine
9090,12769,3014.7,vaccine
11543,12248,3671.3,vaccine
6386,12248,2707.3,vaccine
7506,13646,3543.7,vaccine
9352,10643,2879.9,vaccine
9722,10663,3394.2,vaccine
4901,12910,4285.6,vaccine
10365,12168,1167.0,vaccine
10763,12179,1544.7,vaccine
7762,11517,4657.7,vaccine
7156,9323,3350.2,vaccine
8615,10606,2969.5,vaccine
9657,12871,3106.5,vaccine
6492,12350,2781.5,vaccine
5659,10006,4713.6,vaccine
7096,11480,2008.6,vaccine
10884,12311,2073.9,vaccine
5547,7762,2245.0,vaccine
9323,10707,800.8,vaccine
12311,13343,2267.1,vaccine
10933,15118,4713.2,vaccine
9802,10807,1149.7,vaccine
9797,10006,3837.9,vaccine
9834,15027,3956.8,vaccine
7221,9435,1004.2,vaccine
8673,10742,2571.6,vaccine
5803,10243,2538.3,vaccine
5001,7523,2654.3,vaccine
7168,11603,2048.7,vaccine
6456,9413,3580.7,vaccine
5675,12425,4323.3,vaccine
4944,10193,2878.8,vaccine
4909,5287,511.2,vaccine
9375,10843,2548.6,vaccine
5039,10305,2737.9,vaccine
10048,12179,2036.7,vaccine
11061,15875,4555.7,vaccine
7106,11710,3607.8,vaccine
7374,13739,4917.2,vaccine
8754,10888,1411.1,vaccine
7769,8750,3948.5,vaccine
7893,12802,4068.5,vaccine
5058,7769,3955.6,vaccine
11785,13697,3555.0,vaccine
5009,10362,2468.4,vaccine
9946,12251,4260.5,vaccine
8056,8902,1740.8,vaccine
5446,12388,3570.9,vaccine
6645,9617,1652.1,vaccine
6670,14164,4665.7,vaccine
12418,14168,3417.4,vaccine
5110,10422,3493.2,vaccine
11960,36656,3642.1,vaccine
8973,9039,4450.3,vaccine
8125,10745,3162.4,vaccine
9005,13013,4773.3,vaccine
6217,11603,2536.9,vaccine
6696,11641,3085.4,vaccine
7392,9740,4032.8,vaccine
6650,7173,1484.9,vaccine
7417,14556,4843.5,vaccine
8056,12948,3444.0,vaccine
10707,12433,3208.5,vaccine
5262,12433,3572.5,vaccine
11164,11553,3700.9,vaccine
11929,14384,2074.1,vaccine
6645,14384,4815.0,vaccine
8452,10843,3774.6,vaccine
9539,12388,2484.4,vaccine
10058,12396,1197.3,vaccine
8239,13057,2880.3,vaccine
8900,9090,4146.2,vaccine
7412,10807,4233.8,vaccine
8973,13069,2390.5,vaccine
11433,11710,528.3,vaccine
6181,11710,4628.6,vaccine
6073,7221,4830.7,vaccine
7392,14643,4280.0,vaccine
10243,12450,3333.1,vaccine
9549,10248,2697.7,vaccine
10636,11641,1215.5,vaccine
9089,13261,2631.1,vaccine
8250,10891,4936.3,vaccine
13006,13117,2610.9,vaccine
8128,13117,4540.9,vaccine
10752,12570,2312.5,vaccine
10248,10364,2673.6,vaccine
5339,8508,4404.7,vaccine
5456,12570,3657.7,vaccine
14230,15875,4619.0,vaccine
9087,10315,3167.0,vaccine
10193,12504,1509.2,vaccine
15833,15928,306.6,vaccine
6342,9628,1466.8,vaccine
7484,10938,1665.8,vaccine
4858,10424,2631.6,vaccine
11553,36659,3226.0,vaccine
6196,7402,1884.9,vaccine
6657,7406,2142.8,vaccine
6236,11945,4708.9,vaccine
15949,16446,4124.5,vaccine
9628,10390,1240.6,vaccine
9552,12570,2275.6,vaccine
6994,12054,2344.7,vaccine
11537,14416,4376.4,vaccine
7437,11061,2311.6,vaccine
10339,10512,2762.1,vaccine
22913,37717,2931.7,vaccine
10362,14168,2652.9,vaccine
11455,12015,3213.1,vaccine
7708,9090,2818.2,vaccine
9172,10424,4823.5,vaccine
9556,10431,2417.8,vaccine
19884,37682,4611.1,vaccine
6465,14643,4604.1,vaccine
7550,11291,3420.0,vaccine
8322,11336,1527.7,vaccine
12231,13020,2120.0,vaccine
26114,28416,4523.4,vaccine
4940,10632,2686.3,vaccine
9718,10582,1198.0,vaccine
5773,7362,671.4,vaccine
8642,11456,4570.7,vaccine
7570,9179,2571.2,vaccine
7147,9172,3187.6,vaccine
