u,v,euclid_dist,source
6917,14235,4042.8,vaccine
6935,7639,2842.5,vaccine
2683,2831,1950.7,vaccine
3661,3760,3361.6,vaccine
6021,6935,1756.9,vaccine
5543,7127,2997.9,vaccine
1458,2115,3386.3,vaccine
1733,2137,3709.8,vaccine
2793,2978,4521.8,vaccine
11408,11692,4740.9,vaccine
3578,3868,1546.6,vaccine
4326,4406,2804.5,vaccine
7298,7639,1380.1,vaccine
6208,7127,3542.8,vaccine
1680,2115,2388.0,vaccine
5365,5491,2676.0,vaccine
6237,7676,4117.1,vaccine
4412,13723,2261.0,vaccine
4355,4647,2123.0,vaccine
7339,7880,1770.9,vaccine
4406,5526,4440.0,vaccine
355,536,4447.0,vaccine
4577,5607,3855.6,vaccine
5434,5609,3563.8,vaccine
1685,2268,2320.3,vaccine
4472,5656,3998.7,vaccine
5126,5607,1962.5,vaccine
5030,13783,3046.8,vaccine
1421,1875,2954.8,vaccine
6958,13766,4787.3,vaccine
3811,4063,1393.8,vaccine
5064,7355,4525.9,vaccine
1495,1914,3553.6,vaccine
5005,5656,2129.1,vaccine
4641,6208,4161.8,vaccine
1617,1633,4203.6,vaccine
2163,2449,3234.4,vaccine
5575,13783,1759.7,vaccine
4948,5030,1903.7,vaccine
1478,1963,3677.9,vaccine
4939,7343,4743.5,vaccine
5592,7355,3872.0,vaccine
1058,1685,4474.1,vaccine
1596,1689,2904.4,vaccine
3955,4217,4377.2,vaccine
5292,6208,4133.4,vaccine
1065,1893,3856.6,vaccine
5788,7543,3639.2,vaccine
1972,2362,1192.7,vaccine
4484,4967,2949.2,vaccine
5365,13766,3085.4,vaccine
5497,7343,4278.1,vaccine
6356,7355,3323.9,vaccine
1087,1762,3302.9,vaccine
4721,5127,3787.7,vaccine
5420,6870,3639.7,vaccine
6917,7543,1978.8,vaccine
5119,13806,4161.1,vaccine
4342,13885,4404.9,vaccine
4648,6218,4885.8,vaccine
7165,13885,3459.8,vaccine
5600,13806,3391.6,vaccine
424,499,2682.7,vaccine
2247,2712,3577.1,vaccine
4925,13885,4417.1,vaccine
7469,13885,4070.8,vaccine
4354,4484,2489.6,vaccine
4861,6917,4364.3,vaccine
1833,2086,1410.2,vaccine
13974,14225,2952.6,vaccine
5656,14225,4881.3,vaccine
4331,4641,2806.0,vaccine
4951,7120,4528.7,vaccine
1733,1809,4080.0,vaccine
