u,v,euclid_dist,source,detour_ratio
25256,25320,466.86769544622774,articulation,
6707,6779,466.97573399372646,detour,5.102186811363698
22652,22941,467.7702043635066,articulation,
2634,2663,468.07101774043736,bridge,
6268,6295,468.08395551807433,community,
20083,20922,468.309176107529,bridge,
22069,22388,468.52602006532163,bridge,
24342,24354,468.67891174772996,bridge,
22837,22909,468.99288290942707,bridge,
8071,8469,469.0584220584894,detour,5.026681580591058
25127,25185,469.7156236313928,articulation,
18933,20411,470.0903304992648,detour,5.422833854087466
26137,26159,470.1144445373502,articulation,
16000,16437,470.1158439332483,detour,7.973416779404257
1148,1202,470.2978198684449,articulation,
17995,18880,470.5357203646778,detour,5.112554018599965
20846,20848,470.5981793229957,community,
25256,25310,470.97238636220663,articulation,
4009,4115,470.98411274508163,bridge,
24263,24311,471.08578122215215,bridge,
25134,25227,473.17822220849126,articulation,
17007,17027,473.19048617263525,bridge,
23995,24042,473.3415734607594,articulation,
150,156,473.3523855020346,bridge,
1723,1743,474.1666696708217,bridge,
25290,25300,474.21405233577076,articulation,
18897,20411,474.9504642398347,detour,5.4175571691013165
23464,23520,475.1640990025765,community,
6826,7145,475.35972196865396,bridge,
603,644,476.51497553285606,bridge,
21016,21197,476.8300851922496,bridge,
25270,25300,476.91445554110555,articulation,
12818,13087,476.9738389956781,community,
24407,24509,477.7545683588456,articulation,
17207,18087,477.8206284846164,detour,7.1694473524878735
7870,8287,478.36949716160825,bridge,
23231,23388,478.4138568871698,bridge,
26561,26572,478.4967306519274,bridge,
26145,26159,478.97065029448567,articulation,
21361,21570,479.55214445359223,community,
18879,20411,479.5557177038981,detour,5.409079469152425
1976,2195,479.7021267892148,detour,8.513441417331189
15993,16437,479.71618919908076,detour,7.832801126531574
190,207,479.8756541591394,bridge,
76,115,480.416989792847,articulation,
9986,10750,480.440305371723,articulation,
336,386,480.6276530994782,bridge,
2502,2513,480.648441815348,community,
6247,6268,480.8808694149162,community,
22311,22428,481.65469298995856,bridge,
25341,25378,481.91261198220906,bridge,
3470,3484,481.9225955214504,articulation,
21361,21571,482.0096235642379,community,
24403,24407,482.2917178670596,articulation,
7323,29521,482.368049892897,bridge,
25014,25033,482.39745796818994,bridge,
24265,24325,482.46694609372,bridge,
24327,24340,482.598310290275,community,
1468,1472,482.87925130132373,articulation,
3389,3397,482.96090101897977,bridge,
23985,24038,483.0339277237554,detour,15.17355574428233
23401,23458,483.2787388195798,articulation,
25256,25300,483.7365724060296,articulation,
4065,4096,484.3358039575974,bridge,
2657,2659,484.6966285840768,bridge,
17208,18087,485.285584040811,detour,6.729339566922029
2439,2531,485.41283983822444,bridge,
26035,26085,485.65067537701117,articulation,
1389,1425,485.90988619413247,articulation,
17209,18087,486.1787251188745,detour,7.051263491142043
22311,22434,486.65615791024453,bridge,
23936,23974,487.2161306580306,bridge,
3789,3902,487.669572123666,detour,68.12479194975374
17020,17140,487.72085297093946,detour,5.412989758171145
2597,2599,488.14379086778354,bridge,
23995,24048,488.8300683744339,articulation,
23027,23144,489.5942316176032,bridge,
15984,16391,489.62977046825165,detour,7.903343569842991
5531,5545,489.85886894218487,bridge,
16001,16437,490.4597343642636,detour,6.964598510431865
