u,v,euclid_dist,source,detour_ratio
12686,12689,123.65268741134761,bridge,
3231,3324,123.72604560455333,community,
3526,3556,123.81414130319848,community,
17292,17295,124.15473326848036,articulation,
11743,24663,124.43844978430135,bridge,
12559,12578,124.6485400621801,articulation,
21100,21545,124.91734938915882,bridge,
18690,18718,125.08515304601039,bridge,
20446,20496,125.55471685622021,bridge,
17292,17318,125.79137186518943,bridge,
12940,13117,126.08513540277599,community,
12755,12928,126.19999503950935,articulation,
21067,21077,126.49926947233824,bridge,
10869,10886,126.78577258795717,articulation,
18348,18427,126.78845733281565,bridge,
10645,11013,127.11517585362093,bridge,
20497,20525,127.15826006434924,bridge,
17927,18017,127.45017143388957,bridge,
21073,21114,127.58066189814697,bridge,
316,325,127.7636175746489,bridge,
12559,12575,127.81853691435859,articulation,
3575,3588,128.43508090390478,bridge,
20659,20718,128.60581929950328,bridge,
2902,2924,129.0170311217832,bridge,
21724,21786,129.3569575058232,bridge,
1429,1473,129.3695707029836,bridge,
3309,3460,129.71084055186748,bridge,
13006,13226,129.7192260495339,community,
9063,9232,129.85828343015748,bridge,
3125,3265,129.980235029714,community,
13777,24950,130.07430792642938,bridge,
2204,2212,131.18324907631145,bridge,
17941,18036,131.19850651603758,bridge,
250,270,131.76078979105867,bridge,
8892,9218,131.99366419566374,bridge,
2959,2969,132.20113659826657,community,
9359,9511,132.2985494765161,bridge,
21784,21854,132.3695598903338,bridge,
18285,18297,132.46214907828164,bridge,
19978,20096,132.65427519764543,bridge,
2804,2969,132.76639504674085,bridge,
23416,23450,132.82977991331344,bridge,
5576,5605,133.12468163796865,bridge,
5571,5597,133.5598295878429,bridge,
6029,6062,133.65372497834295,bridge,
5174,5205,133.9972146158075,bridge,
20959,20984,134.1951144460009,bridge,
22670,22757,135.52397457029605,community,
18237,18297,135.52406877852025,articulation,
3765,3772,135.53342510383052,community,
20671,20734,136.24644598862486,community,
17718,17808,136.35096336986172,bridge,
15032,15309,136.55745589676602,bridge,
18245,25180,136.6390176339212,bridge,
1743,1769,137.09057644997665,bridge,
11013,11017,137.30380727572256,bridge,
5548,5551,137.3563659547084,bridge,
12736,12928,137.6143050545949,articulation,
2828,2845,138.05409380732428,articulation,
2862,2986,138.34335168472134,bridge,
20352,20353,138.45604466039822,bridge,
22729,22788,138.60156958341696,bridge,
20495,20595,138.8051002067592,articulation,
8749,8874,139.4770792898387,bridge,
3125,3275,139.54490378757558,community,
14376,14535,140.26296224578525,bridge,
2516,2546,140.45151276902422,community,
21608,21623,140.8401006420534,bridge,
10519,10862,140.89338141231826,bridge,
4376,4382,141.01971646146256,bridge,
6062,6310,141.07968893775225,bridge,
21768,21826,141.1772190608519,bridge,
20659,20685,141.56927994992054,bridge,
8303,8429,141.91563164807576,bridge,
17306,17479,142.445732775298,bridge,
20440,20447,142.729234812372,bridge,
3574,3625,143.4410371022867,bridge,
17694,17726,143.7940164725251,bridge,
22893,22921,144.29862228708322,bridge,
22326,22399,145.08982467543686,bridge,
22921,22927,145.53560940898512,bridge,
10085,10176,145.55465137817743,bridge,
19044,19143,145.7374434766573,bridge,
13006,13317,146.3368718120046,community,
16559,16692,146.72437897212234,bridge,
13006,13223,146.7692528590817,community,
23415,23449,147.33463681459648,bridge,
9230,9232,148.0398170017629,articulation,
21583,21719,148.11379798505675,bridge,
2201,23896,148.79982069463654,bridge,
8723,8731,149.40360187226773,community,
20984,21070,149.61401526892033,bridge,
11011,11272,149.72388649670745,bridge,
5648,5716,149.84696848283284,bridge,
18041,18246,150.01962359777372,bridge,
15613,15632,150.07777596589884,bridge,
22275,22326,150.20502326509632,bridge,
9237,9359,150.84581534080215,bridge,
22729,22756,151.16915629888695,bridge,
2827,2866,151.57850601048557,articulation,
127,135,152.04607971907424,bridge,
16376,16383,152.2845997918307,articulation,
5943,6146,152.48763931590474,bridge,
3597,3624,152.9162086538449,bridge,
22759,22786,153.033754059358,bridge,
11735,11743,153.28347103825888,bridge,
6911,6924,153.80263122470637,community,
9229,9359,154.17852097209146,bridge,
126,134,154.41343742100145,bridge,
17831,17968,154.72209035778317,bridge,
22274,22280,155.37630153463635,articulation,
3410,3412,155.41825487152045,bridge,
11993,12200,155.5840270787108,bridge,
18830,18837,155.63655254970806,bridge,
10409,10420,155.92478587945266,bridge,
18656,18721,156.14097366895865,bridge,
11694,12266,156.3414117713137,bridge,
20616,20622,156.84992913621554,bridge,
957,966,158.0257755768444,bridge,
966,981,158.19623882605023,articulation,
3526,3588,158.28870613082614,bridge,
2894,2991,158.42618305282656,bridge,
17925,18019,158.49341927836946,bridge,
18351,18377,158.55661614892028,bridge,
17655,17752,158.57807528318963,community,
20970,21073,158.7647244725535,bridge,
10233,10421,158.80947138413524,community,
64,70,158.93991924408996,bridge,
22730,22756,159.178754726591,bridge,
18424,18504,159.3412025061821,bridge,
21069,21114,159.69261578396387,articulation,
12755,12976,159.9763839803908,articulation,
18675,18735,160.2491759071386,community,
9237,9381,160.403634480375,bridge,
15362,15436,160.50553824489396,bridge,
