u,v,euclid_dist,source,detour_ratio
20003,20009,375.2169049037644,detour,8.85935667841059
11027,11128,375.220328150585,community,
21182,21213,375.6286008523459,detour,6.4433133853168565
2268,2302,375.7928532336941,articulation,
13632,13666,376.1420345279311,bridge,
16208,16554,376.5073690811217,articulation,
21258,34762,376.57449717861095,bridge,
3314,3602,376.80896430928124,detour,6.275358236075772
26554,26572,377.10475194068476,bridge,
318,326,377.1877781844578,bridge,
326,363,377.3745299898565,detour,5.209844883057471
18704,18894,377.8474271856268,community,
3260,3338,378.1198163035837,detour,5.912500428170738
21134,21334,378.30013776022946,detour,6.463261155966739
21800,21905,378.322210882018,articulation,
12226,13769,378.39054872069147,community,
8821,9607,378.62386392106646,bridge,
318,363,378.642416857189,detour,6.285564994577041
13868,13903,378.8874585382203,detour,21.819332086799996
21166,21386,378.90795415659187,detour,6.603202098602894
21270,21286,379.26491812489695,detour,18.767471669415645
21325,21383,379.46998552425487,bridge,
25018,25043,379.7303149205701,bridge,
2131,2176,379.9797371017892,bridge,
2451,2465,380.14062262642534,detour,6.276983398378239
25403,25412,380.22957543626654,bridge,
24217,24227,380.35984805825296,articulation,
20003,20013,380.38987283200305,detour,8.76141018577151
2256,2269,380.42984141013426,bridge,
24572,24585,380.48741753521966,bridge,
2381,2465,380.55193116197404,detour,6.186869362872481
14256,14425,380.68078482624037,community,
20616,20713,380.8757075141749,community,
16157,34268,381.10028548131834,bridge,
14871,14973,381.22298635538584,community,
17041,17138,381.39930591590667,bridge,
21100,21255,381.41247827282587,detour,11.8985637585165
15896,15984,381.4290607620332,community,
29331,29370,381.6802236388928,bridge,
30746,30752,381.7678178813009,articulation,
14,43,382.16957701661823,articulation,
22550,22573,382.32532634399075,bridge,
25034,25054,382.33415732635666,detour,8.951540040979593
30563,30633,382.6435842168659,community,
21272,21656,383.2780538713176,detour,16.10965844210736
22015,22484,383.5205656466054,bridge,
16736,16751,383.72843525909366,bridge,
27983,28000,383.7970219779615,articulation,
16034,16145,384.0807908513461,bridge,
15849,15873,385.00312347305953,community,
393,404,385.08761444161104,bridge,
21182,21386,385.48153934132785,detour,6.2027814092197815
14256,14401,386.05318949150666,community,
23992,24106,386.0687426891236,bridge,
2227,2268,386.0840615308664,bridge,
24848,24874,386.2662661857251,bridge,
11,17,386.75071517267486,bridge,
4464,4483,386.7658246799731,bridge,
30238,30239,386.8796748958471,bridge,
16557,16687,387.1202032731112,articulation,
21306,21372,387.16850227997844,bridge,
21134,21445,387.2966783018241,detour,5.586950491529101
27980,28000,387.35107219166423,bridge,
6255,6469,387.42954939066226,community,
23373,23458,387.4924034403336,detour,12.418509479779411
24187,24193,388.21476535746314,articulation,
830,945,390.33793522771236,detour,5.111301329407637
25018,25044,390.3500731661152,bridge,
3710,4090,390.44036663459866,community,
21166,21395,390.5511978849789,detour,6.436205668844686
12116,33959,390.97542935516043,detour,5.1912335670916905
32939,32955,391.19120495877445,bridge,
13250,13264,391.67087318437433,bridge,
17209,17404,391.7142808353178,bridge,
16310,16557,391.74621929680586,bridge,
29112,29119,391.92319026042264,articulation,
29320,29370,392.130944796534,articulation,
2376,2465,392.41445633446267,detour,6.012994906398978
21268,21386,392.46842368355595,detour,6.448717054205138
3314,3793,392.5759768257456,detour,6.067646294914252
21289,21307,392.7160689734819,detour,35.518664610698
16208,16556,392.719679422805,articulation,
12415,12606,392.9715320152086,bridge,
21134,21213,392.9740441452709,detour,6.15445029328294
26399,26491,392.9814712699594,bridge,
17015,17049,393.5696545307399,bridge,
14404,14561,393.992392881032,bridge,
13159,13179,394.11549140755767,articulation,
11749,12234,394.2175205905637,bridge,
13894,14166,394.4459574313785,bridge,
12135,33959,394.5416518146895,detour,5.270444030237549
6288,6538,395.2217408780171,bridge,
172,228,395.2409265250545,detour,7.864655028213112
15232,34197,395.86687159893603,detour,5.286501482887479
21213,21268,396.20049429096053,detour,6.461760951567587
21182,21395,396.6960568049113,detour,6.0568279425642935
3338,3460,396.90801942559835,detour,9.039986488518553
1869,1876,397.1830798943524,bridge,
26053,26095,397.2290402842381,bridge,
21268,21488,397.4210531359181,detour,5.946513859362517
20455,20973,397.7783986300092,detour,14.421758452876999
14197,14386,397.7797437568005,bridge,
20720,21000,398.09211409464064,detour,5.442692892158774
3314,3338,398.1222508197982,detour,6.1391139115089475
2882,2935,398.19867920888026,bridge,
15842,15849,398.45751492685923,community,
15762,15896,398.4634928330496,community,
17817,17894,398.7101978897526,bridge,
25034,25051,398.967996128362,detour,6.840534577857067
181,220,399.0672351103003,bridge,
20423,20759,399.3670828248991,bridge,
