u,v,euclid_dist,source,detour_ratio
18125,18249,436.6207528232289,bridge,
154,322,436.7167382894647,bridge,
3299,3484,437.0659460397905,detour,11.631429542276509
14121,14239,437.39403571032483,bridge,
8178,8183,437.5496571662201,bridge,
15058,15443,437.835401267664,detour,5.30540510136895
17214,17300,438.0053886295056,bridge,
8237,8403,438.1526667218398,community,
10939,11116,438.1643521126575,community,
17970,18035,438.313420779463,articulation,
17136,17160,438.509545473243,bridge,
16188,16523,438.68070313722336,bridge,
4943,4996,439.0697142587763,detour,7.5575503313552765
122,277,439.228439822585,articulation,
12128,12325,439.8685070820783,community,
14335,14360,440.10859071080785,bridge,
11722,11764,440.32605079468516,community,
7492,7614,440.4059874009697,detour,6.761667950667084
5631,5662,440.4623470835373,community,
15274,15435,440.8210441956292,bridge,
18399,18590,441.5270827238909,community,
15237,15733,442.23075765559634,bridge,
2420,2509,442.4993270034196,bridge,
4616,4745,442.55507393454064,articulation,
3978,4127,442.90199447663247,detour,6.995139539972516
18405,18590,443.1002495572131,community,
4655,4705,443.32146567103763,bridge,
8304,8363,443.400209562615,detour,6.2302298764017365
3747,3860,444.4544552441887,detour,6.013826256761215
9504,9505,444.88574877204485,bridge,
76,173,445.58468021575857,articulation,
16994,17027,445.80808319995623,bridge,
3306,3495,446.4986762452599,detour,12.629895322095686
4403,20229,448.4924998079394,detour,11.249550879995038
11135,11175,448.6415765651713,bridge,
8256,8271,448.7503250997541,articulation,
7538,7711,448.91493493103934,detour,5.554243488960227
7491,7682,449.01726859879824,detour,5.983990060570375
16723,16806,449.0458191685653,articulation,
7132,7222,449.1188106233334,detour,5.320172326225785
12662,13103,449.140238649552,bridge,
7156,8384,449.2215295673035,community,
7549,7706,449.22608976815616,community,
4006,4087,449.39031144639426,articulation,
2052,2243,449.41314293927746,community,
5698,5804,449.41906031136676,detour,5.1521633570202905
4671,4859,449.4990589512904,detour,5.499352664472923
13474,13542,449.72037343613005,bridge,
18380,18590,449.7383956515545,community,
16959,17075,449.75044709117515,bridge,
3299,3495,450.00564649455174,detour,12.493699607961698
110,292,450.0400898004152,articulation,
7947,8203,450.1419833411601,bridge,
10192,10504,450.1736822440944,articulation,
18481,18582,450.3810991035052,community,
10095,10457,450.53749302274605,bridge,
110,211,450.5566477974765,articulation,
7487,7614,450.5647446790592,detour,6.60758475566402
2052,2238,450.6836797424216,community,
16188,16526,450.73088026791265,detour,6.107077391345449
14230,14235,451.00709947001434,bridge,
8866,9139,451.2865721497819,detour,7.880705661394298
18392,18590,451.29376091696605,community,
3227,3308,451.6566972672367,community,
